req_id,dept_id,exam_year,subject_id,require_level
2522,11412,114,2,前標
2523,11412,114,3,
2524,11412,114,4,
2525,11412,114,5,前標
2526,11422,114,0,均標
2527,11422,114,1,前標
2528,11422,114,2,均標
2529,11422,114,3,
2530,11422,114,4,
2531,11422,114,5,前標
2532,11432,114,0,均標
2533,11432,114,1,前標
2534,11432,114,2,前標
2535,11432,114,3,
2536,11432,114,4,
2537,11432,114,5,前標
2538,11442,114,0,均標
2539,11442,114,1,前標
2540,11442,114,2,均標
2541,11442,114,3,
2542,11442,114,4,
2543,11442,114,5,均標
2544,11452,114,0,前標
2545,11452,114,1,前標
2546,11452,114,2,
2547,11452,114,3,
2548,11452,114,4,
2549,11452,114,5,前標
2550,11462,114,0,均標
2551,11462,114,1,均標
2552,11462,114,2,
2553,11462,114,3,
2554,11462,114,4,均標
2555,11462,114,5,
2556,11472,114,0,均標
2557,11472,114,1,均標
2558,11472,114,2,均標
2559,11472,114,3,均標
2560,11472,114,4,
2561,11472,114,5,
2562,11482,114,0,
2563,11482,114,1,均標
2564,11482,114,2,前標
2565,11482,114,3,
2566,11482,114,4,
2567,11482,114,5,均標
2568,11492,114,0,
2569,11492,114,1,前標
2570,11492,114,2,前標
2571,11492,114,3,
2572,11492,114,4,
2573,11492,114,5,前標
2574,11502,114,0,均標
2575,11502,114,1,均標
2576,11502,114,2,均標
2577,11502,114,3,
2578,11502,114,4,
2579,11502,114,5,
2580,11522,114,0,
2581,11522,114,1,前標
2582,11522,114,2,均標
2583,11522,114,3,均標
2584,11522,114,4,
2585,11522,114,5,
2586,11532,114,0,均標
2587,11532,114,1,前標
2588,11532,114,2,均標
2589,11532,114,3,均標
2590,11532,114,4,
2591,11532,114,5,
2592,11542,114,0,均標
2593,11542,114,1,均標
2594,11542,114,2,均標
2595,11542,114,3,均標
2596,11542,114,4,
2597,11542,114,5,
2598,12012,114,0,前標
2599,12012,114,1,
2600,12012,114,2,前標
2601,12012,114,3,
2602,12012,114,4,前標
2603,12012,114,5,前標
2604,12022,114,0,前標
2605,12022,114,1,
2606,12022,114,2,頂標
2607,12022,114,3,
2608,12022,114,4,前標
2609,12022,114,5,頂標
2610,12032,114,0,前標
2611,12032,114,1,前標
2612,12032,114,2,頂標
2613,12032,114,3,
2614,12032,114,4,
2615,12032,114,5,頂標
2616,12042,114,0,前標
2617,12042,114,1,前標
2618,12042,114,2,頂標
2619,12042,114,3,
2620,12042,114,4,
2621,12042,114,5,頂標
2622,12052,114,0,
2623,12052,114,1,均標
2624,12052,114,2,均標
2625,12052,114,3,
2626,12052,114,4,
2627,12052,114,5,均標
2628,12062,114,0,後標
2629,12062,114,1,後標
2630,12062,114,2,
2631,12062,114,3,
2632,12062,114,4,
2633,12062,114,5,後標
2634,12072,114,0,
2635,12072,114,1,後標
2636,12072,114,2,
2637,12072,114,3,
2638,12072,114,4,
2639,12072,114,5,後標
2640,12082,114,0,
2641,12082,114,1,後標
2642,12082,114,2,
2643,12082,114,3,
2644,12082,114,4,
2645,12082,114,5,後標
2646,12092,114,0,
2647,12092,114,1,後標
2648,12092,114,2,
2649,12092,114,3,
2650,12092,114,4,
2651,12092,114,5,後標
2652,12102,114,0,
2653,12102,114,1,後標
2654,12102,114,2,
2655,12102,114,3,
2656,12102,114,4,
2657,12102,114,5,後標
2658,12112,114,0,
2659,12112,114,1,後標
2660,12112,114,2,
2661,12112,114,3,
2662,12112,114,4,
2663,12112,114,5,後標
2664,12122,114,0,後標
2665,12122,114,1,
2666,12122,114,2,
2667,12122,114,3,
2668,12122,114,4,
2669,12122,114,5,
2670,12132,114,0,
2671,12132,114,1,後標
2672,12132,114,2,
2673,12132,114,3,
2674,12132,114,4,
2675,12132,114,5,後標
2676,12142,114,0,
2677,12142,114,1,後標
2678,12142,114,2,
2679,12142,114,3,
2680,12142,114,4,
2681,12142,114,5,
2682,12152,114,0,後標
2683,12152,114,1,後標
2684,12152,114,2,
2685,12152,114,3,
2686,12152,114,4,
2687,12152,114,5,
2688,12162,114,0,
2689,12162,114,1,後標
2690,12162,114,2,
2691,12162,114,3,
2692,12162,114,4,
2693,12162,114,5,後標
2694,12172,114,0,
2695,12172,114,1,後標
2696,12172,114,2,
2697,12172,114,3,
2698,12172,114,4,
2699,12172,114,5,後標
2700,13012,114,0,
2701,13012,114,1,頂標
2702,13012,114,2,頂標
2703,13012,114,3,
2704,13012,114,4,
2705,13012,114,5,頂標
2706,13022,114,0,
2707,13022,114,1,前標
2708,13022,114,2,前標
2709,13022,114,3,
2710,13022,114,4,
2711,13022,114,5,前標
2712,13032,114,0,
2713,13032,114,1,頂標
2714,13032,114,2,前標
2715,13032,114,3,
2716,13032,114,4,
2717,13032,114,5,頂標
2718,13042,114,0,
2719,13042,114,1,前標
2720,13042,114,2,前標
2721,13042,114,3,
2722,13042,114,4,
2723,13042,114,5,前標
2724,13052,114,0,
2725,13052,114,1,前標
2726,13052,114,2,前標
2727,13052,114,3,
2728,13052,114,4,
2729,13052,114,5,前標
2730,13062,114,0,均標
2731,13062,114,1,前標
2732,13062,114,2,頂標
2733,13062,114,3,
2734,13062,114,4,
2735,13062,114,5,頂標
2736,13072,114,0,均標
2737,13072,114,1,前標
2738,13072,114,2,頂標
2739,13072,114,3,
2740,13072,114,4,
2741,13072,114,5,前標
2742,13102,114,0,
2743,13102,114,1,前標
2744,13102,114,2,前標
2745,13102,114,3,
2746,13102,114,4,
2747,13102,114,5,前標
2748,13112,114,0,
2749,13112,114,1,前標
2750,13112,114,2,前標
2751,13112,114,3,
2752,13112,114,4,
2753,13112,114,5,前標
2754,13122,114,0,
2755,13122,114,1,前標
2756,13122,114,2,
2757,13122,114,3,
2758,13122,114,4,
2759,13122,114,5,前標
2760,13132,114,0,均標
2761,13132,114,1,均標
2762,13132,114,2,前標
2763,13132,114,3,
2764,13132,114,4,
2765,13132,114,5,前標
2766,13142,114,0,均標
2767,13142,114,1,均標
2768,13142,114,2,前標
2769,13142,114,3,
2770,13142,114,4,
2771,13142,114,5,均標
2772,13152,114,0,均標
2773,13152,114,1,前標
2774,13152,114,2,前標
2775,13152,114,3,
2776,13152,114,4,
2777,13152,114,5,均標
2778,13162,114,0,均標
2779,13162,114,1,前標
2780,13162,114,2,前標
2781,13162,114,3,
2782,13162,114,4,
2783,13162,114,5,均標
2784,13172,114,0,均標
2785,13172,114,1,前標
2786,13172,114,2,前標
2787,13172,114,3,
2788,13172,114,4,
2789,13172,114,5,前標
2790,13182,114,0,前標
2791,13182,114,1,前標
2792,13182,114,2,前標
2793,13182,114,3,
2794,13182,114,4,
2795,13182,114,5,前標
2796,13192,114,0,
2797,13192,114,1,前標
2798,13192,114,2,前標
2799,13192,114,3,
2800,13192,114,4,
2801,13192,114,5,前標
2802,13202,114,0,均標
2803,13202,114,1,均標
2804,13202,114,2,均標
2805,13202,114,3,
2806,13202,114,4,
2807,13202,114,5,前標
2808,13212,114,0,
2809,13212,114,1,均標
2810,13212,114,2,頂標
2811,13212,114,3,
2812,13212,114,4,
2813,13212,114,5,均標
2814,13222,114,0,
2815,13222,114,1,
2816,13222,114,2,
2817,13222,114,3,
2818,13222,114,4,
2819,13222,114,5,前標
2820,13232,114,0,
2821,13232,114,1,
2822,13232,114,2,前標
2823,13232,114,3,
2824,13232,114,4,
2825,13232,114,5,
2826,13242,114,0,
2827,13242,114,1,前標
2828,13242,114,2,前標
2829,13242,114,3,
2830,13242,114,4,
2831,13242,114,5,前標
2832,13252,114,0,前標
2833,13252,114,1,前標
2834,13252,114,2,前標
2835,13252,114,3,
2836,13252,114,4,
2837,13252,114,5,
2838,13262,114,0,前標
2839,13262,114,1,前標
2840,13262,114,2,前標
2841,13262,114,3,
2842,13262,114,4,
2843,13262,114,5,
2844,13272,114,0,均標
2845,13272,114,1,前標
2846,13272,114,2,前標
2847,13272,114,3,
2848,13272,114,4,
2849,13272,114,5,均標
2850,13282,114,0,
2851,13282,114,1,均標
2852,13282,114,2,前標
2853,13282,114,3,
2854,13282,114,4,
2855,13282,114,5,均標
2856,13292,114,0,前標
2857,13292,114,1,頂標
2858,13292,114,2,
2859,13292,114,3,
2860,13292,114,4,
2861,13292,114,5,
2862,13302,114,0,均標
2863,13302,114,1,前標
2864,13302,114,2,
2865,13302,114,3,均標
2866,13302,114,4,
2867,13302,114,5,
2868,13312,114,0,前標
2869,13312,114,1,前標
2870,13312,114,2,
2871,13312,114,3,
2872,13312,114,4,前標
2873,13312,114,5,
2874,13322,114,0,均標
2875,13322,114,1,前標
2876,13322,114,2,
2877,13322,114,3,
2878,13322,114,4,均標
2879,13322,114,5,
2880,13332,114,0,均標
2881,13332,114,1,均標
2882,13332,114,2,前標
2883,13332,114,3,
2884,13332,114,4,
2885,13332,114,5,前標
2886,13342,114,0,
2887,13342,114,1,均標
2888,13342,114,2,前標
2889,13342,114,3,
2890,13342,114,4,
2891,13342,114,5,前標
2892,13352,114,0,
2893,13352,114,1,均標
2894,13352,114,2,均標
2895,13352,114,3,
2896,13352,114,4,
2897,13352,114,5,均標
2898,13362,114,0,均標
2899,13362,114,1,均標
2900,13362,114,2,均標
2901,13362,114,3,
2902,13362,114,4,
2903,13362,114,5,
2904,13372,114,0,均標
2905,13372,114,1,均標
2906,13372,114,2,
2907,13372,114,3,
2908,13372,114,4,均標
2909,13372,114,5,
2910,13382,114,0,
2911,13382,114,1,前標
2912,13382,114,2,前標
2913,13382,114,3,
2914,13382,114,4,
2915,13382,114,5,前標
2916,13392,114,0,
2917,13392,114,1,前標
2918,13392,114,2,前標
2919,13392,114,3,
2920,13392,114,4,
2921,13392,114,5,前標
2922,13402,114,0,
2923,13402,114,1,均標
2924,13402,114,2,均標
2925,13402,114,3,
2926,13402,114,4,
2927,13402,114,5,均標
2928,13412,114,0,
2929,13412,114,1,均標
2930,13412,114,2,均標
2931,13412,114,3,
2932,13412,114,4,
2933,13412,114,5,均標
2934,13422,114,0,頂標
2935,13422,114,1,頂標
2936,13422,114,2,頂標
2937,13422,114,3,
2938,13422,114,4,
2939,13422,114,5,頂標
2940,13432,114,0,
2941,13432,114,1,頂標
2942,13432,114,2,前標
2943,13432,114,3,
2944,13432,114,4,
2945,13432,114,5,頂標
2946,13442,114,0,前標
2947,13442,114,1,頂標
2948,13442,114,2,頂標
2949,13442,114,3,
2950,13442,114,4,
2951,13442,114,5,頂標
2952,13452,114,0,頂標
2953,13452,114,1,頂標
2954,13452,114,2,頂標
2955,13452,114,3,
2956,13452,114,4,
2957,13452,114,5,頂標
2958,13462,114,0,前標
2959,13462,114,1,頂標
2960,13462,114,2,前標
2961,13462,114,3,
2962,13462,114,4,
2963,13462,114,5,頂標
2964,13472,114,0,
2965,13472,114,1,均標
2966,13472,114,2,後標
2967,13472,114,3,
2968,13472,114,4,
2969,13472,114,5,均標
2970,13482,114,0,
2971,13482,114,1,均標
2972,13482,114,2,均標
2973,13482,114,3,
2974,13482,114,4,
2975,13482,114,5,
2976,13492,114,0,
2977,13492,114,1,均標
2978,13492,114,2,均標
2979,13492,114,3,
2980,13492,114,4,
2981,13492,114,5,均標
2982,13502,114,0,
2983,13502,114,1,均標
2984,13502,114,2,
2985,13502,114,3,
2986,13502,114,4,
2987,13502,114,5,均標
2988,13512,114,0,均標
2989,13512,114,1,前標
2990,13512,114,2,均標
2991,13512,114,3,
2992,13512,114,4,
2993,13512,114,5,均標
2994,13522,114,0,
2995,13522,114,1,均標
2996,13522,114,2,
2997,13522,114,3,
2998,13522,114,4,
2999,13522,114,5,均標
3000,13532,114,0,
3001,13532,114,1,均標
3002,13532,114,2,均標
3003,13532,114,3,
3004,13532,114,4,
3005,13532,114,5,均標
3006,13542,114,0,
3007,13542,114,1,
3008,13542,114,2,均標
3009,13542,114,3,
3010,13542,114,4,
3011,13542,114,5,均標
3012,13552,114,0,均標
3013,13552,114,1,均標
3014,13552,114,2,均標
3015,13552,114,3,
3016,13552,114,4,
3017,13552,114,5,均標
3018,13562,114,0,
3019,13562,114,1,均標
3020,13562,114,2,均標
3021,13562,114,3,
3022,13562,114,4,
3023,13562,114,5,均標
3024,13572,114,0,前標
3025,13572,114,1,前標
3026,13572,114,2,前標
3027,13572,114,3,
3028,13572,114,4,
3029,13572,114,5,前標
3030,14012,114,0,後標
3031,14012,114,1,
3032,14012,114,2,
3033,14012,114,3,
3034,14012,114,4,
3035,14012,114,5,
3036,14022,114,0,
3037,14022,114,1,
3038,14022,114,2,
3039,14022,114,3,
3040,14022,114,4,後標
3041,14022,114,5,
3042,14032,114,0,
3043,14032,114,1,後標
3044,14032,114,2,
3045,14032,114,3,
3046,14032,114,4,
3047,14032,114,5,
3048,14042,114,0,後標
3049,14042,114,1,
3050,14042,114,2,
3051,14042,114,3,
3052,14042,114,4,
3053,14042,114,5,
3054,14052,114,0,後標
3055,14052,114,1,
3056,14052,114,2,
3057,14052,114,3,
3058,14052,114,4,
3059,14052,114,5,
3060,14062,114,0,後標
3061,14062,114,1,
3062,14062,114,2,
3063,14062,114,3,
3064,14062,114,4,
3065,14062,114,5,
3066,14072,114,0,後標
3067,14072,114,1,
3068,14072,114,2,
3069,14072,114,3,
3070,14072,114,4,
3071,14072,114,5,
3072,14082,114,0,後標
3073,14082,114,1,均標
3074,14082,114,2,
3075,14082,114,3,
3076,14082,114,4,
3077,14082,114,5,
3078,14092,114,0,
3079,14092,114,1,均標
3080,14092,114,2,
3081,14092,114,3,
3082,14092,114,4,
3083,14092,114,5,
3084,14102,114,0,
3085,14102,114,1,後標
3086,14102,114,2,
3087,14102,114,3,
3088,14102,114,4,
3089,14102,114,5,
3090,14112,114,0,
3091,14112,114,1,後標
3092,14112,114,2,
3093,14112,114,3,
3094,14112,114,4,
3095,14112,114,5,
3096,14122,114,0,
3097,14122,114,1,後標
3098,14122,114,2,
3099,14122,114,3,
3100,14122,114,4,
3101,14122,114,5,
3102,14132,114,0,
3103,14132,114,1,
3104,14132,114,2,
3105,14132,114,3,
3106,14132,114,4,後標
3107,14132,114,5,
3108,14142,114,0,後標
3109,14142,114,1,
3110,14142,114,2,
3111,14142,114,3,
3112,14142,114,4,
3113,14142,114,5,
3114,14152,114,0,
3115,14152,114,1,
3116,14152,114,2,
3117,14152,114,3,底標
3118,14152,114,4,
3119,14152,114,5,
3120,14162,114,0,
3121,14162,114,1,後標
3122,14162,114,2,
3123,14162,114,3,
3124,14162,114,4,
3125,14162,114,5,
3126,14172,114,0,
3127,14172,114,1,底標
3128,14172,114,2,
3129,14172,114,3,
3130,14172,114,4,
3131,14172,114,5,
3132,14182,114,0,
3133,14182,114,1,後標
3134,14182,114,2,
3135,14182,114,3,
3136,14182,114,4,
3137,14182,114,5,
3138,14192,114,0,底標
3139,14192,114,1,
3140,14192,114,2,
3141,14192,114,3,
3142,14192,114,4,
3143,14192,114,5,
3144,14202,114,0,後標
3145,14202,114,1,
3146,14202,114,2,
3147,14202,114,3,
3148,14202,114,4,
3149,14202,114,5,
3150,14212,114,0,
3151,14212,114,1,
3152,14212,114,2,
3153,14212,114,3,底標
3154,14212,114,4,
3155,14212,114,5,
3156,14222,114,0,
3157,14222,114,1,
3158,14222,114,2,
3159,14222,114,3,底標
3160,14222,114,4,
3161,14222,114,5,
3162,14232,114,0,
3163,14232,114,1,均標
3164,14232,114,2,
3165,14232,114,3,
3166,14232,114,4,
3167,14232,114,5,
3168,14242,114,0,
3169,14242,114,1,
3170,14242,114,2,
3171,14242,114,3,底標
3172,14242,114,4,
3173,14242,114,5,
3174,14252,114,0,
3175,14252,114,1,
3176,14252,114,2,
3177,14252,114,3,後標
3178,14252,114,4,
3179,14252,114,5,
3180,14262,114,0,
3181,14262,114,1,
3182,14262,114,2,
3183,14262,114,3,底標
3184,14262,114,4,
3185,14262,114,5,
3186,14272,114,0,
3187,14272,114,1,
3188,14272,114,2,
3189,14272,114,3,
3190,14272,114,4,後標
3191,14272,114,5,
3192,14282,114,0,底標
3193,14282,114,1,
3194,14282,114,2,
3195,14282,114,3,
3196,14282,114,4,
3197,14282,114,5,
3198,14292,114,0,
3199,14292,114,1,均標
3200,14292,114,2,
3201,14292,114,3,
3202,14292,114,4,
3203,14292,114,5,
3204,14302,114,0,
3205,14302,114,1,後標
3206,14302,114,2,
3207,14302,114,3,
3208,14302,114,4,
3209,14302,114,5,
3210,14312,114,0,
3211,14312,114,1,後標
3212,14312,114,2,
3213,14312,114,3,
3214,14312,114,4,
3215,14312,114,5,
3216,14322,114,0,
3217,14322,114,1,
3218,14322,114,2,底標
3219,14322,114,3,
3220,14322,114,4,
3221,14322,114,5,
3222,14332,114,0,
3223,14332,114,1,
3224,14332,114,2,
3225,14332,114,3,
3226,14332,114,4,
3227,14332,114,5,後標
3228,14342,114,0,
3229,14342,114,1,
3230,14342,114,2,後標
3231,14342,114,3,
3232,14342,114,4,
3233,14342,114,5,
3234,14352,114,0,
3235,14352,114,1,
3236,14352,114,2,後標
3237,14352,114,3,
3238,14352,114,4,
3239,14352,114,5,後標
3240,14362,114,0,後標
3241,14362,114,1,後標
3242,14362,114,2,後標
3243,14362,114,3,後標
3244,14362,114,4,
3245,14362,114,5,
3246,14372,114,0,
3247,14372,114,1,後標
3248,14372,114,2,
3249,14372,114,3,
3250,14372,114,4,
3251,14372,114,5,
3252,14382,114,0,
3253,14382,114,1,
3254,14382,114,2,後標
3255,14382,114,3,
3256,14382,114,4,
3257,14382,114,5,
3258,14402,114,0,
3259,14402,114,1,
3260,14402,114,2,
3261,14402,114,3,後標
3262,14402,114,4,
3263,14402,114,5,
3264,14412,114,0,
3265,14412,114,1,
3266,14412,114,2,底標
3267,14412,114,3,
3268,14412,114,4,
3269,14412,114,5,
3270,14422,114,0,
3271,14422,114,1,
3272,14422,114,2,後標
3273,14422,114,3,均標
3274,14422,114,4,
3275,14422,114,5,
3276,14432,114,0,
3277,14432,114,1,
3278,14432,114,2,後標
3279,14432,114,3,均標
3280,14432,114,4,
3281,14432,114,5,
3282,14442,114,0,
3283,14442,114,1,
3284,14442,114,2,後標
3285,14442,114,3,均標
3286,14442,114,4,
3287,14442,114,5,
3288,14452,114,0,
3289,14452,114,1,
3290,14452,114,2,
3291,14452,114,3,
3292,14452,114,4,
3293,14452,114,5,後標
3294,14462,114,0,
3295,14462,114,1,
3296,14462,114,2,後標
3297,14462,114,3,均標
3298,14462,114,4,
3299,14462,114,5,後標
3300,14472,114,0,
3301,14472,114,1,
3302,14472,114,2,後標
3303,14472,114,3,
3304,14472,114,4,
3305,14472,114,5,後標
3306,14482,114,0,
3307,14482,114,1,
3308,14482,114,2,後標
3309,14482,114,3,均標
3310,14482,114,4,
3311,14482,114,5,
3312,15012,114,0,
3313,15012,114,1,
3314,15012,114,2,
3315,15012,114,3,
3316,15012,114,4,
3317,15012,114,5,後標
3318,15022,114,0,
3319,15022,114,1,
3320,15022,114,2,
3321,15022,114,3,
3322,15022,114,4,
3323,15022,114,5,後標
3324,15032,114,0,
3325,15032,114,1,
3326,15032,114,2,後標
3327,15032,114,3,
3328,15032,114,4,
3329,15032,114,5,
3330,15042,114,0,
3331,15042,114,1,
3332,15042,114,2,
3333,15042,114,3,後標
3334,15042,114,4,
3335,15042,114,5,
3336,15052,114,0,
3337,15052,114,1,後標
3338,15052,114,2,
3339,15052,114,3,
3340,15052,114,4,
3341,15052,114,5,後標
3342,15062,114,0,
3343,15062,114,1,
3344,15062,114,2,
3345,15062,114,3,
3346,15062,114,4,
3347,15062,114,5,後標
3348,15072,114,0,
3349,15072,114,1,後標
3350,15072,114,2,
3351,15072,114,3,
3352,15072,114,4,
3353,15072,114,5,
3354,15082,114,0,
3355,15082,114,1,
3356,15082,114,2,後標
3357,15082,114,3,
3358,15082,114,4,
3359,15082,114,5,
3360,15092,114,0,
3361,15092,114,1,
3362,15092,114,2,
3363,15092,114,3,後標
3364,15092,114,4,
3365,15092,114,5,
3366,15102,114,0,
3367,15102,114,1,後標
3368,15102,114,2,
3369,15102,114,3,
3370,15102,114,4,
3371,15102,114,5,後標
3372,15112,114,0,
3373,15112,114,1,
3374,15112,114,2,
3375,15112,114,3,
3376,15112,114,4,
3377,15112,114,5,後標
3378,15122,114,0,
3379,15122,114,1,後標
3380,15122,114,2,後標
3381,15122,114,3,
3382,15122,114,4,
3383,15122,114,5,
3384,15132,114,0,
3385,15132,114,1,後標
3386,15132,114,2,
3387,15132,114,3,
3388,15132,114,4,後標
3389,15132,114,5,
3390,15142,114,0,
3391,15142,114,1,後標
3392,15142,114,2,
3393,15142,114,3,後標
3394,15142,114,4,
3395,15142,114,5,
3396,15152,114,0,
3397,15152,114,1,後標
3398,15152,114,2,
3399,15152,114,3,
3400,15152,114,4,
3401,15152,114,5,
3402,15162,114,0,
3403,15162,114,1,後標
3404,15162,114,2,
3405,15162,114,3,
3406,15162,114,4,後標
3407,15162,114,5,
3408,15172,114,0,
3409,15172,114,1,後標
3410,15172,114,2,
3411,15172,114,3,
3412,15172,114,4,後標
3413,15172,114,5,
3414,15182,114,0,
3415,15182,114,1,
3416,15182,114,2,
3417,15182,114,3,後標
3418,15182,114,4,
3419,15182,114,5,
3420,15192,114,0,後標
3421,15192,114,1,
3422,15192,114,2,
3423,15192,114,3,後標
3424,15192,114,4,
3425,15192,114,5,
3426,15202,114,0,
3427,15202,114,1,後標
3428,15202,114,2,
3429,15202,114,3,後標
3430,15202,114,4,
3431,15202,114,5,
3432,15212,114,0,後標
3433,15212,114,1,後標
3434,15212,114,2,
3435,15212,114,3,
3436,15212,114,4,
3437,15212,114,5,
3438,15222,114,0,後標
3439,15222,114,1,後標
3440,15222,114,2,
3441,15222,114,3,
3442,15222,114,4,
3443,15222,114,5,
3444,15232,114,0,均標
3445,15232,114,1,後標
3446,15232,114,2,
3447,15232,114,3,
3448,15232,114,4,
3449,15232,114,5,
3450,15242,114,0,
3451,15242,114,1,均標
3452,15242,114,2,
3453,15242,114,3,
3454,15242,114,4,
3455,15242,114,5,
3456,15252,114,0,
3457,15252,114,1,後標
3458,15252,114,2,後標
3459,15252,114,3,
3460,15252,114,4,
3461,15252,114,5,
3462,15282,114,0,
3463,15282,114,1,後標
3464,15282,114,2,後標
3465,15282,114,3,
3466,15282,114,4,
3467,15282,114,5,
3468,15292,114,0,
3469,15292,114,1,後標
3470,15292,114,2,後標
3471,15292,114,3,
3472,15292,114,4,
3473,15292,114,5,
3474,15302,114,0,
3475,15302,114,1,後標
3476,15302,114,2,後標
3477,15302,114,3,
3478,15302,114,4,
3479,15302,114,5,
3480,15312,114,0,
3481,15312,114,1,後標
3482,15312,114,2,後標
3483,15312,114,3,
3484,15312,114,4,
3485,15312,114,5,
3486,15322,114,0,
3487,15322,114,1,後標
3488,15322,114,2,後標
3489,15322,114,3,
3490,15322,114,4,
3491,15322,114,5,
3492,15332,114,0,
3493,15332,114,1,後標
3494,15332,114,2,後標
3495,15332,114,3,
3496,15332,114,4,
3497,15332,114,5,
3498,15342,114,0,
3499,15342,114,1,後標
3500,15342,114,2,後標
3501,15342,114,3,
3502,15342,114,4,
3503,15342,114,5,
3504,15352,114,0,後標
3505,15352,114,1,後標
3506,15352,114,2,
3507,15352,114,3,
3508,15352,114,4,後標
3509,15352,114,5,
3510,15362,114,0,後標
3511,15362,114,1,後標
3512,15362,114,2,
3513,15362,114,3,後標
3514,15362,114,4,
3515,15362,114,5,
3516,15372,114,0,後標
3517,15372,114,1,後標
3518,15372,114,2,
3519,15372,114,3,
3520,15372,114,4,後標
3521,15372,114,5,
3522,15382,114,0,
3523,15382,114,1,後標
3524,15382,114,2,
3525,15382,114,3,後標
3526,15382,114,4,
3527,15382,114,5,
3528,15392,114,0,後標
3529,15392,114,1,後標
3530,15392,114,2,
3531,15392,114,3,
3532,15392,114,4,
3533,15392,114,5,
3534,15402,114,0,
3535,15402,114,1,後標
3536,15402,114,2,
3537,15402,114,3,後標
3538,15402,114,4,
3539,15402,114,5,
3540,15412,114,0,
3541,15412,114,1,後標
3542,15412,114,2,
3543,15412,114,3,後標
3544,15412,114,4,
3545,15412,114,5,
3546,15422,114,0,均標
3547,15422,114,1,後標
3548,15422,114,2,
3549,15422,114,3,
3550,15422,114,4,
3551,15422,114,5,
3552,15432,114,0,均標
3553,15432,114,1,後標
3554,15432,114,2,
3555,15432,114,3,
3556,15432,114,4,
3557,15432,114,5,
3558,15442,114,0,
3559,15442,114,1,均標
3560,15442,114,2,
3561,15442,114,3,後標
3562,15442,114,4,
3563,15442,114,5,
3564,15452,114,0,
3565,15452,114,1,均標
3566,15452,114,2,
3567,15452,114,3,均標
3568,15452,114,4,
3569,15452,114,5,
3570,15462,114,0,
3571,15462,114,1,均標
3572,15462,114,2,
3573,15462,114,3,
3574,15462,114,4,
3575,15462,114,5,
3576,15472,114,0,
3577,15472,114,1,均標
3578,15472,114,2,均標
3579,15472,114,3,
3580,15472,114,4,
3581,15472,114,5,
3582,15482,114,0,
3583,15482,114,1,均標
3584,15482,114,2,後標
3585,15482,114,3,
3586,15482,114,4,
3587,15482,114,5,
3588,15492,114,0,
3589,15492,114,1,均標
3590,15492,114,2,
3591,15492,114,3,後標
3592,15492,114,4,
3593,15492,114,5,
3594,15502,114,0,
3595,15502,114,1,均標
3596,15502,114,2,後標
3597,15502,114,3,
3598,15502,114,4,
3599,15502,114,5,
3600,15512,114,0,
3601,15512,114,1,均標
3602,15512,114,2,後標
3603,15512,114,3,
3604,15512,114,4,
3605,15512,114,5,
3606,15522,114,0,
3607,15522,114,1,後標
3608,15522,114,2,後標
3609,15522,114,3,
3610,15522,114,4,
3611,15522,114,5,
3612,16012,114,0,前標
3613,16012,114,1,均標
3614,16012,114,2,
3615,16012,114,3,
3616,16012,114,4,均標
3617,16012,114,5,
3618,16022,114,0,均標
3619,16022,114,1,前標
3620,16022,114,2,
3621,16022,114,3,
3622,16022,114,4,均標
3623,16022,114,5,
3624,16032,114,0,前標
3625,16032,114,1,前標
3626,16032,114,2,
3627,16032,114,3,
3628,16032,114,4,前標
3629,16032,114,5,
3630,16042,114,0,前標
3631,16042,114,1,前標
3632,16042,114,2,
3633,16042,114,3,
3634,16042,114,4,均標
3635,16042,114,5,
3636,16052,114,0,
3637,16052,114,1,均標
3638,16052,114,2,前標
3639,16052,114,3,
3640,16052,114,4,
3641,16052,114,5,均標
3642,16062,114,0,
3643,16062,114,1,均標
3644,16062,114,2,前標
3645,16062,114,3,
3646,16062,114,4,
3647,16062,114,5,均標
3648,16072,114,0,
3649,16072,114,1,均標
3650,16072,114,2,均標
3651,16072,114,3,
3652,16072,114,4,
3653,16072,114,5,均標
3654,16082,114,0,均標
3655,16082,114,1,均標
3656,16082,114,2,均標
3657,16082,114,3,
3658,16082,114,4,
3659,16082,114,5,均標
3660,16092,114,0,均標
3661,16092,114,1,均標
3662,16092,114,2,均標
3663,16092,114,3,
3664,16092,114,4,
3665,16092,114,5,均標
3666,16102,114,0,均標
3667,16102,114,1,均標
3668,16102,114,2,均標
3669,16102,114,3,
3670,16102,114,4,
3671,16102,114,5,均標
3672,16112,114,0,均標
3673,16112,114,1,均標
3674,16112,114,2,均標
3675,16112,114,3,
3676,16112,114,4,
3677,16112,114,5,均標
3678,16122,114,0,
3679,16122,114,1,均標
3680,16122,114,2,均標
3681,16122,114,3,
3682,16122,114,4,
3683,16122,114,5,均標
3684,16132,114,0,
3685,16132,114,1,均標
3686,16132,114,2,均標
3687,16132,114,3,
3688,16132,114,4,
3689,16132,114,5,均標
3690,16162,114,0,
3691,16162,114,1,均標
3692,16162,114,2,均標
3693,16162,114,3,
3694,16162,114,4,
3695,16162,114,5,頂標
3696,16172,114,0,
3697,16172,114,1,
3698,16172,114,2,
3699,16172,114,3,
3700,16172,114,4,均標
3701,16172,114,5,均標
3702,16182,114,0,前標
3703,16182,114,1,前標
3704,16182,114,2,
3705,16182,114,3,前標
