dept_id,univ_id,department,學群,學類,category_id
020492,020,營養科學系,醫藥衛生學群,營養學類,0405
020502,020,法律學系,法政學群,法律學類,1501
020512,020,財經法律學系,法政學群,法律學類,1501
020522,020,企業管理學系,管理學群,企業管理學類,1602
020532,020,會計學系,財經學群,會計學類,1701
020542,020,資訊管理學系,資訊學群,資訊管理學類,1607
020552,020,資訊管理學系(APCS組),資訊學群,資訊管理學類,1607
020562,020,統計資訊學系,數理化學學群,統計學類,0305
020572,020,金融與國際企業學系,財經學群,國際企業學類,1704
020582,020,社會學系,社會與心理學群,社會學類,1001
020592,020,社會工作學系,社會與心理學群,社會工作學類,1002
020602,020,經濟學系,財經學群,經濟學類,1702
020612,020,宗教學系,文史哲學群,宗教學類,1310
020622,020,心理學系(社會組),社會與心理學群,心理學類,1003
020632,020,心理學系(自然組),社會與心理學群,心理學類,1003
020642,020,天主教研修學士學位學程,文史哲學群,宗教學類,1310
020652,020,跨領域全英語學士學位學程,不分系學群,不分系學類,1901
020662,020,音樂學系應用音樂組,藝術學群,音樂學類,0901
020672,020,音樂學系器樂組,藝術學群,音樂學類,0901
020682,020,音樂學系爵士音樂組,藝術學群,音樂學類,0901
020692,020,音樂學系音樂治療組,藝術學群,音樂治療學類,0903
020702,020,應用美術學系,藝術學群,美術學類,0902
020712,020,體育學系體育學組,遊憩與運動學群,體育學類,1802
020722,020,體育學系運動健康管理組,遊憩與運動學群,運動科學類,1803
021012,021,商船學系,運輸與物流或管理學群,運輸管理學類,1609
021022,021,航運管理學系,管理學群,運輸物流管理學類,1609
021032,021,運輸科學系A組,管理學群,運輸物流管理學類,1609
021042,021,運輸科學系B組,管理學群,運輸物流管理學類,1609
021052,021,輪機工程學系,工程學群,機械工程學類,0203
021062,021,海洋觀光管理學士學位學程,遊憩與運動學群,觀光學類,1804
021072,021,海洋觀光管理學士學位學程(青年儲蓄帳戶組),遊憩與運動學群,觀光學類,1804
021082,021,海洋經營管理學士學位學程,管理學群,運輸物流管理學類,1609
021092,021,食品科學系,生命科學學群,食品科學學類,0505
021102,021,水產養殖學系,生物資源學群,動物科學學類,0603
021112,021,生命科學暨生物科技學系,生命科學學群,生物科技學類,0503
021122,021,海洋生物科技學士學位學程,生命科學學群,海洋生物科技學類,0504
021132,021,環境生物與漁業科學學系,生物資源學群,海洋資源學類,0608
021142,021,環境生物與漁業科學學系(青年儲蓄帳戶組),生物資源學群,海洋資源學類,0608
021152,021,海洋環境資訊系,地球與環境學群,地球科學學類,0703
021162,021,機械與機電工程學系,工程學群,機械工程學類,0203
021172,021,系統工程暨造船學系,工程學群,造船工程學類,0210
021182,021,河海工程學系,工程學群,水利土木學類,0206
021192,021,海洋工程科技學士學位學程,工程學群,海洋工程學類,0211
021202,021,電機工程學系,工程學群,電機工程學類,0201
021212,021,電機工程學系(青年儲蓄帳戶組),工程學群,電機工程學類,0201
021222,021,資訊工程學系,資訊學群,資訊工程學類,0101
021232,021,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
021242,021,資訊工程學系(資安組),資訊學群,資訊工程學類,0101
021252,021,通訊與導航工程學系,工程學群,通訊工程學類,0202
021262,021,光電與材料科技學系,工程學群,光電工程學類,0208
021272,021,海洋文創設計產業學士學位學程,建築與設計學群,工藝與設計學類,0804
021282,021,海洋文創設計產業學士學位學程(青年儲蓄帳戶組),建築與設計學群,工藝與設計學類,0804
021292,021,海洋法政學士學位學程,法政學群,法政綜合學類,1599
021302,021,海洋法政學士學位學程(青年儲蓄帳戶組),法政學群,法政綜合學類,1599
022012,022,國文學系,文史哲學群,中國語文學類,1304
022022,022,英語學系,外語學群,英語文學類,1201
022032,022,地理學系,地球與環境學群,地理學類,0702
022042,022,數學系數學組,數理化學群,數學學類,0303
022052,022,數學系應用數學組,數理化學群,數學學類,0303
022062,022,化學系,數理化學群,化學學類,0304
022072,022,物理學系,數理化學群,物理學類,0302
022082,022,生物科技系,生命科學學群,生物科技學類,0503
022092,022,教育學系,教育學群,教育學類,1401
022102,022,特殊教育學系,教育學群,特殊教育學類,1404
022112,022,事業經營學系,管理學群,企業管理學類,1602
022122,022,工業科技教育學系科技教育與訓練組,教育學群,科技教育學類,1403
022132,022,工業科技教育學系能源與冷凍空調組,工程學群,能源工程學類,0212
022142,022,工業設計學系(A組),建築與設計學群,工業設計學類,0805
022152,022,工業設計學系(B組),建築與設計學群,工業設計學類,0805
022162,022,電機工程學系,工程學群,電機工程學類,0201
022172,022,電子工程學系,工程學群,電子工程學類,0204
022182,022,軟體工程與管理學系,資訊學群,資訊管理學類,1607
022192,022,軟體工程與管理學系(APCS組),資訊學群,資訊管理學類,1607
022202,022,軟體工程與管理學系(資安組),資訊學群,資訊管理學類,1607
022212,022,音樂學系,藝術學群,音樂學類,0901
022222,022,美術學系,藝術學群,美術學類,0902
022232,022,視覺設計學系,建築與設計學群,視覺設計學類,0802
022242,022,體育學系,遊憩與運動學群,體育學類,1802
023012,023,輔導與諮商學系學校輔導與諮商組,社會與心理學群,輔導與諮商學類,1006
023022,023,輔導與諮商學系社區輔導與諮商組,社會與心理學群,輔導與諮商學類,1006
023032,023,特殊教育學系,教育學群,特殊教育學類,1404
023042,023,數學系,數理化學群,數學學類,0303
023052,023,物理學系物理組,數理化學群,物理學類,0302
023062,023,物理學系光電組,工程學群,光電工程學類,0208
023072,023,生物學系,生命科學學群,生命科學學類,0501
023082,023,化學系,數理化學群,化學學類,0304
023092,023,智慧車輛工程學系,工程學群,機械工程學類,0203
023102,023,英語學系,外語學群,英語文學類,1201
023112,023,國文學系,文史哲學群,中國語文學類,1304
023122,023,地理學系,地球與環境學群,地理學類,0702
023132,023,機電工程學系,工程學群,機械工程學類,0203
023142,023,電機工程學系,工程學群,電機工程學類,0201
023152,023,電子工程學系,工程學群,電子工程學類,0204
023162,023,資訊工程學系,資訊學群,資訊工程學類,0101
023172,023,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
023182,023,企業管理學系,管理學群,企業管理學類,1602
023192,023,會計學系,財經學群,會計學類,1701
023202,023,資訊管理學系資訊管理組,資訊學群,資訊管理學類,1607
023212,023,資訊管理學系數位內容科技與管理組,資訊學群,資訊管理學類,1607
023222,023,公共事務與公民教育學系公民教育組,法政學群,政治學類,1503
023232,023,公共事務與公民教育學系公共事務組,法政學群,政治學類,1503
023242,023,揚鷹招生A組(教社),教育學群,教育綜合學類,1499
023252,023,揚鷹招生B組(文),文史哲學群,文學綜合學類,1399
023262,023,揚鷹招生C組(管理),管理學群,管理綜合學類,1699
023272,023,揚鷹招生D組(理),數理化學群,理學綜合學類,0399
023282,023,揚鷹招生E組(工),工程學群,工程綜合學類,0299
023292,023,美術學系,藝術學群,美術學類,0902
023302,023,運動學系(競技運動與表演藝術組),遊憩與運動學群,體育學類,1802
023312,023,運動學系(運動健康組),遊憩與運動學群,運動科學類,1803
026012,026,醫學系,醫藥衛生學群,醫學學類,0401
026022,026,牙醫學系,醫藥衛生學群,牙醫學類,0402
026032,026,物理治療學系,醫藥衛生學群,物理治療學類,0403
026042,026,職能治療學系(A組),醫藥衛生學群,職能治療學類,0404
026052,026,職能治療學系(B組),醫藥衛生學群,職能治療學類,0404
026062,026,語言治療與聽力學系語言治療組,醫藥衛生學群,語言治療學類,0405
026072,026,語言治療與聽力學系聽力組,醫藥衛生學群,語言治療學類,0405
026082,026,生物醫學科學學系,生命科學學群,生命科學學類,0501
026092,026,視光學系,醫藥衛生學群,視光學類,0406
026102,026,醫學影像暨放射科學系,醫藥衛生學群,放射醫學類,0407
026112,026,心理學系,社會與心理學群,心理學類,1001
026122,026,營養學系(A組),醫藥衛生學群,食品營養學類,0408
026132,026,營養學系(B組),醫藥衛生學群,食品營養學類,0408
026142,026,職業安全衛生學系,醫藥衛生學群,職安衛生學類,0410
026152,026,醫學應用化學系(A組),數理化學群,化學學類,0304
026162,026,醫學應用化學系(B組),數理化學群,化學學類,0304
026172,026,健康產業科技管理學系,管理學群,醫務管理學類,1610
026182,026,護理學系,醫藥衛生學群,護理學類,0409
026192,026,醫學檢驗暨生物技術學系,醫藥衛生學群,檢驗醫學類,0407
026202,026,應用外國語言學系,外語學群,英語文學類,1201
026212,026,公共衛生學系(A組),醫藥衛生學群,公共衛生學類,0411
026222,026,公共衛生學系(B組),醫藥衛生學群,公共衛生學類,0411
026232,026,醫學社會暨社會工作學系,社會與心理學群,社會工作學類,1003
026242,026,醫學資訊學系,資訊學群,醫學資訊學類,0109
026252,026,醫學資訊學系(APCS組),資訊學群,醫學資訊學類,0109
026262,026,醫療產業科技管理學系,管理學群,醫務管理學類,1610
027012,027,中國文學系,文史哲學群,中國語文學類,1304
027022,027,外國語文學系,外語學群,英語文學類,1201
027032,027,劇場藝術學系,藝術學群,表演藝術學類,0903
027042,027,生物科學系,生命科學學群,生命科學學類,0501
027052,027,生物科學系英語組,生命科學學群,生命科學學類,0501
027062,027,化學系,數理化學群,化學學類,0304
027072,027,化學系英語組,數理化學群,化學學類,0304
027082,027,物理學系,數理化學群,物理學類,0302
027092,027,物理學系量子科技組(全英),數理化學群,物理學類,0302
027102,027,應用數學系,數理化學群,數學學類,0303
027112,027,應用數學系英語組,數理化學群,數學學類,0303
027122,027,電機工程學系,工程學群,電機工程學類,0201
027132,027,電機工程學系英語組,工程學群,電機工程學類,0201
027142,027,電機工程學系(APCS組),工程學群,電機工程學類,0201
027152,027,機械與機電工程學系,工程學群,機械工程學類,0203
027162,027,機械與機電工程學系全英語組,工程學群,機械工程學類,0203
027172,027,資訊工程學系,資訊學群,資訊工程學類,0101
027182,027,資訊工程學系全英語學士班,資訊學群,資訊工程學類,0101
027192,027,光電工程學系,工程學群,光電工程學類,0208
027202,027,光電工程學系全英語組,工程學群,光電工程學類,0208
027212,027,材料與光電科學學系,工程學群,材料工程學類,0205
027222,027,材料與光電科學學系全英語組,工程學群,材料工程學類,0205
027232,027,企業管理學系,管理學群,企業管理學類,1602
027242,027,資訊管理學系,資訊學群,資訊管理學類,1607
027252,027,財務管理學系,財經學群,財務金融學類,1702
027262,027,國際經營管理全英語學士學位學程,管理學群,國際企業學類,1603
027272,027,海洋生物科技暨資源學系,生物資源學群,海洋資源學類,0608
027282,027,海洋環境及工程學系,地球與環境學群,海洋科學學類,0704
027292,027,海洋科學系,地球與環境學群,海洋科學學類,0704
027302,027,政治經濟學系,法政學群,政治學類,1503
027312,027,社會學系,社會與心理學群,社會學學類,1002
027322,027,人文暨科技跨領域學系,管理學群,管理綜合學類,1699
027332,027,生物醫學科技學系全英語學士班生物醫學組,生命科學學群,生物科技學類,0503
027342,027,生物醫學科技學系全英語學士班生醫工程組,生命科學學群,生物醫學工程學類,0506
027352,027,護理學系,醫藥衛生學群,護理學類,0409
027362,027,西灣南星A組(文),文史哲學群,文學綜合學類,1399
027372,027,西灣南星B組(管),管理學群,管理綜合學類,1699
027382,027,西灣南星C組(理),數理化學群,理學綜合學類,0399
027392,027,西灣南星D組(工),工程學群,工程綜合學類,0299
027402,027,西灣南星E組(海),地球與環境學群,地球科學綜合學類,0799
027412,027,西灣南星F組(社),社會與心理學群,社會科學綜合學類,1099
027422,027,西灣南星G組(西灣),跨領域學群,跨領域綜合學類,1999
027432,027,西灣南星H組(醫),醫藥衛生學群,醫學綜合學類,0499
027442,027,音樂學系,藝術學群,音樂學類,0901
027452,027,音樂學系創作與應用組,藝術學群,音樂學類,0901
028012,028,音樂與影像跨域學士學位學程,藝術學群,新媒體藝術學類,0904
028022,028,劇場設計學系,藝術學群,表演藝術學類,0903
028032,028,新媒體藝術學系,藝術學群,新媒體藝術學類,0904
028042,028,新媒體藝術學系(青年儲蓄帳戶組),藝術學群,新媒體藝術學類,0904
030012,030,醫學系,醫藥衛生學群,醫學學類,0401
030022,030,中醫學系,醫藥衛生學群,中醫學類,0402
030032,030,護理學系,醫藥衛生學群,護理學類,0409
030042,030,醫學生物技術暨檢驗學系,醫藥衛生學群,檢驗醫學類,0407
030052,030,醫學影像暨放射科學系,醫藥衛生學群,放射醫學類,0407
030062,030,物理治療學系,醫藥衛生學群,物理治療學類,0403
030072,030,職能治療學系,醫藥衛生學群,職能治療學類,0404
030082,030,生物醫學系,生命科學學群,生命科學學類,0501
030092,030,呼吸治療學系,醫藥衛生學群,呼吸治療學類,0412
030102,030,電機工程學系,工程學群,電機工程學類,0201
030112,030,機械工程學系,工程學群,機械工程學類,0203
030122,030,化工與材料工程學系(化學工程組),工程學群,化學工程學類,0204
030132,030,化工與材料工程學系(材料工程組),工程學群,材料工程學類,0205
030142,030,電子工程學系,工程學群,電子工程學類,0202
030152,030,資訊工程學系,資訊學群,資訊工程學類,0101
030162,030,資訊工程學系(資安組),資訊學群,資訊工程學類,0101
030172,030,生物醫學工程學系,工程學群,生物醫學工程學類,0207
030182,030,生物醫學工程學系(國際雙聯學位組),工程學群,生物醫學工程學類,0207
030192,030,人工智慧學系,資訊學群,人工智慧學類,0110
030202,030,人工智慧學系(資安組),資訊學群,人工智慧學類,0110
030212,030,醫務管理學系,管理學群,醫務管理學類,1610
030222,030,工商管理學系,管理學群,企業管理學類,1602
030232,030,工商管理學系(雙聯學位組）,管理學群,企業管理學類,1602
030242,030,工商管理學系(青年儲蓄帳戶組),管理學群,企業管理學類,1602
030252,030,工業設計學系,設計學群,工業設計學類,0907
030262,030,工業設計學系(青年儲蓄帳戶組),設計學群,工業設計學類,0907
030272,030,資訊管理學系,資訊學群,資訊管理學類,1607
030282,030,資訊管理學系(資安組),資訊學群,資訊管理學類,1607
030292,030,數位金融科技學系(甲組),財經學群,金融科技學類,1704
030302,030,數位金融科技學系(乙組),財經學群,金融科技學類,1704
031012,031,全校不分系學士學位學程,跨領域學群,跨領域綜合學類,1999
031022,031,教育學系,教育學群,教育學類,1401
031032,031,特殊教育學系,教育學群,特殊教育學類,1402
031042,031,幼兒教育學系,教育學群,幼兒教育學類,1403
031052,031,柳川招生組,跨領域學群,跨領域綜合學類,1999
031062,031,體育學系非運動專長組,教育學群,體育學類,1404
031072,031,語文教育學系,文史哲學群,語文教育學類,1307
031082,031,區域與社會發展學系,社會與心理學群,社會福利學類,1003
031092,031,諮商與應用心理學系,社會與心理學群,心理學類,1001
031102,031,諮商與應用心理學系(公費生A組),社會與心理學群,心理學類,1001
031112,031,諮商與應用心理學系(公費生B組),社會與心理學群,心理學類,1001
031122,031,臺灣語文學系,文史哲學群,中國語文學類,1304
031132,031,臺灣語文學系（青年儲蓄帳戶組),文史哲學群,中國語文學類,1304
031142,031,英語學系,外語學群,英語文學類,1201
031152,031,數學教育學系,教育學群,數理教育學類,1406
031162,031,科學教育與應用學系,教育學群,自然科學教育學類,1405
031172,031,資訊工程學系,資訊學群,資訊工程學類,0101
031182,031,數位內容科技學系,資訊學群,數位內容應用學類,0108
031192,031,數位內容科技學系（青年儲蓄帳戶組),資訊學群,數位內容應用學類,0108
031202,031,國際企業學系,管理學群,國際企業學類,1603
031212,031,文化創意產業設計與營運學系,管理學群,文創設計管理學類,1611
031222,031,音樂學系（A組）,藝術學群,音樂學類,0901
031232,031,音樂學系（B組）,藝術學群,音樂學類,0901
031242,031,美術學系,藝術學群,美術學類,0902
031252,031,體育學系運動專長組,教育學群,體育學類,1404
032012,032,教育學系,教育學群,教育學類,1401
032022,032,教育學系（芝山組）,教育學群,教育學類,1401
032032,032,教育學系（公費生）,教育學群,教育學類,1401
032042,032,教育經營與管理學系,管理學群,管理綜合學類,1699
032052,032,教育經營與管理學系（芝山組）,管理學群,管理綜合學類,1699
032062,032,幼兒與家庭教育學系,教育學群,幼兒教育學類,1403
032072,032,幼兒與家庭教育學系（芝山組）,教育學群,幼兒教育學類,1403
032082,032,幼兒與家庭教育學系（公費生）,教育學群,幼兒教育學類,1403
032092,032,特殊教育學系,教育學群,特殊教育學類,1402
032102,032,特殊教育學系（芝山組）,教育學群,特殊教育學類,1402
032112,032,心理與諮商學系,社會與心理學群,心理學類,1001
032122,032,心理與諮商學系（芝山組）,社會與心理學群,心理學類,1001
032132,032,社會與區域發展學系,社會與心理學群,社會學學類,1002
032142,032,社會與區域發展學系(青年儲蓄帳戶組),社會與心理學群,社會學學類,1002
032152,032,兒童英語教育學系,外語學群,英語文學類,1201
032162,032,兒童英語教育學系（公費生）,外語學群,英語文學類,1201
032172,032,語文與創作學系語文師資組,文史哲學群,語文教育學類,1307
032182,032,語文與創作學系文學創作組,文史哲學群,語言文學綜合學類,1399
032192,032,文化創意產業經營學系,管理學群,文創設計管理學類,1611
032202,032,文化創意產業經營學系(青年儲蓄帳戶組),管理學群,文創設計管理學類,1611
032212,032,台灣語言與文化學系,文史哲學群,中國語文學類,1304
032222,032,數學暨資訊教育學系數學組,教育學群,數理教育學類,1406
032232,032,數學暨資訊教育學系人工智慧與資訊教育組,教育學群,資訊教育學類,1407
032242,032,數學暨資訊教育學系人工智慧與資訊教育組(APCS組),教育學群,資訊教育學類,1407
032252,032,數學暨資訊教育學系人工智慧與資訊教育組（公費生）,教育學群,資訊教育學類,1407
032262,032,自然科學教育學系,教育學群,自然科學教育學類,1405
032272,032,自然科學教育學系（芝山組）,教育學群,自然科學教育學類,1405
032282,032,自然科學教育學系（公費生A組),教育學群,自然科學教育學類,1405
032292,032,自然科學教育學系（公費生B組),教育學群,自然科學教育學類,1405
032302,032,資訊科學系,資訊學群,資訊工程學類,0101
032312,032,數位科技設計學系,資訊學群,數位內容應用學類,0108
032322,032,數位科技設計學系(APCS組),資訊學群,數位內容應用學類,0108
032332,032,藝術與造形設計學系設計組,藝術學群,視覺藝術與設計學類,0908
032342,032,藝術與造形設計學系藝術組,藝術學群,美術學類,0902
032352,032,體育學系,教育學群,體育學類,1404
032362,032,體育學系（雙語教學組）,教育學群,體育學類,1404
033012,033,教育學系,教育學群,教育學類,1401
033022,033,教育學系(公費生),教育學群,教育學類,1401
033032,033,諮商與輔導學系,社會與心理學群,心理學類,1001
033042,033,特殊教育學系,教育學群,特殊教育學類,1402
033052,033,特殊教育學系(青年儲蓄帳戶組),教育學群,特殊教育學類,1402
033062,033,幼兒教育學系,教育學群,幼兒教育學類,1403
033072,033,文化與自然資源學系,社會與心理學群,文化資源學類,1005
033082,033,國語文學系,文史哲學群,中國語文學類,1304
033092,033,英語學系,外語學群,英語文學類,1201
033102,033,英語學系(公費生),外語學群,英語文學類,1201
033112,033,應用數學系,數理化學群,數學學類,0303
033122,033,數位學習科技學系,資訊學群,教育科技學類,0106
033132,033,數位學習科技學系(公費生),資訊學群,教育科技學類,0106
033142,033,數位學習科技學系(資安組),資訊學群,資訊工程學類,0101
033152,033,材料科學系,工程學群,材料工程學類,0205
033162,033,資訊工程學系,資訊學群,資訊工程學類,0101
033172,033,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
033182,033,電機工程學系,工程學群,電機工程學類,0201
033192,033,綠色能源科技學系,工程學群,能源科學與工程學類,0211
033202,033,生物科技學系,生命科學學群,生物科技學類,0503
033212,033,生態暨環境資源學系,地球與環境學群,生態與資源學類,0703
033222,033,戲劇創作與應用學系,藝術學群,表演藝術學類,0903
033232,033,行政管理學系,法政學群,公共行政學類,1504
033242,033,經營與管理學系,管理學群,企業管理學類,1602
033252,033,音樂學系(A組),藝術學群,音樂學類,0901
033262,033,音樂學系(B組),藝術學群,音樂學類,0901
033272,033,視覺藝術與設計學系,藝術學群,視覺藝術與設計學類,0908
033282,033,體育學系,教育學群,體育學類,1404
034012,034,應用數學系數學科學組,數理化學群,數學學類,0301
034022,034,應用數學系統計科學組,數理化學群,統計學類,0307
034032,034,物理學系,數理化學群,物理學類,0303
034042,034,化學系,數理化學群,化學學類,0302
034052,034,生命科學系,生命科學學群,生命科學學類,0504
034062,034,海洋生物科技學系,生命科學學群,生物科技學類,0505
034072,034,資訊管理學系,管理學群,資訊管理學類,1607
034082,034,電機工程學系,工程學群,電機工程學類,0201
034092,034,光電工程學系,工程學群,光電學類,0202
034102,034,材料科學與工程學系,工程學群,材料工程學類,0209
034112,034,自然資源與環境學系,地球與環境學群,環境工程學類,0703
034122,034,環境科學與工程學系,地球與環境學群,環境工程學類,0703
034132,034,土木工程學系,工程學群,土木工程學類,0207
034142,034,工程科技與管理學系,管理學群,工業工程與管理學類,1603
034152,034,建築學系,建築與設計學群,建築學類,0802
034162,034,應用數學系(原青年儲蓄帳戶組),數理化學群,數學學類,0301
034172,034,資訊工程學系,資訊學群,資訊工程學類,0101
034182,034,資訊工程學系(原青年儲蓄帳戶組),資訊學群,資訊工程學類,0101
034192,034,環境學院學士班,地球與環境學群,地質地球與環境科學學類,0702
034202,034,管理學院運籌與物流管理學士學位學程,管理學群,運輸物流管理學類,1608
034212,034,管理學院會計與資訊管理國際學士班,管理學群,會計學類,1605
034222,034,企業管理學系,管理學群,企業管理學類,1601
034232,034,企業管理學系(青年儲蓄帳戶組),管理學群,企業管理學類,1601
034242,034,財務金融學系,財經學群,財務金融學類,1703
034252,034,觀光暨休閒遊憩學系,遊憩與運動學群,休閒管理學類,1803
034262,034,管理學院管理科學與財金國際學士學位學程,管理學群,企業管理學類,1601
034272,034,管理學院會計與資訊管理國際學士班智慧會計與風險管理組,管理學群,會計學類,1605
034282,034,管理學院會計與資訊管理國際學士班會計資訊與電腦稽核組,管理學群,會計學類,1605
034292,034,管理學院數位行銷與服務創新國際學士班,管理學群,行銷經營學類,1604
034302,034,華文文學與創作學系,文史哲學群,中國語文學類,1304
034312,034,中國語文學系,文史哲學群,中國語文學類,1304
034322,034,英美語文學系,外語學群,英語文學類,1201
034332,034,臺灣文化學系,文史哲學群,臺灣語文學類,1308
034342,034,歷史學系,文史哲學群,歷史學類,1305
034352,034,經濟學系,財經學群,經濟學類,1707
034362,034,諮商與臨床心理學系,社會與心理學群,心理學類,1001
034372,034,社會學系,社會與心理學群,社會學學類,1002
034382,034,公共行政學系,法政學群,行政管理學類,1504
034392,034,法律學系,法政學群,法律學類,1502
034402,034,教育與潛能開發學系,教育學群,教育學類,1401
034412,034,教育行政與管理學系,教育學群,教育學類,1401
034422,034,特殊教育學系,教育學群,特殊教育學類,1402
034432,034,幼兒教育學系,教育學群,幼兒教育學類,1403
034442,034,族群關係與文化學系,社會與心理學群,人類/民族學學類,1004
034452,034,民族語言與傳播學系,外語學群,東方語文學類,1204
034462,034,民族發展與社會工作學系民族發展組,社會與心理學群,人類/民族學學類,1004
034472,034,民族發展與社會工作學系社會工作組,社會與心理學群,社會工作學類,1003
034482,034,自然資源與環境學系,地球與環境學群,環境工程學類,0703
034492,034,縱谷跨域書院學士學位學程,不分系學群,不分系學類,1901
034502,034,音樂學系,藝術學群,音樂學類,0902
034512,034,藝術與設計學系,藝術學群,藝術與設計學類,0904
034522,034,藝術創意產業學系,藝術學群,藝術與設計學類,0904
034532,034,體育與運動科學系,遊憩與運動學群,運動管理學類,1802
035012,035,教育學系,教育學群,教育學類,1401
035022,035,特殊教育學系,教育學群,特殊教育學類,1402
035032,035,幼兒教育學系,教育學群,幼兒教育學類,1403
035042,035,心理與諮商學系,社會與心理學群,心理學類,1001
035052,035,學習與媒材設計學系,教育學群,教育學類,1401
035062,035,中國語文學系,文史哲學群,中國語文學類,1304
035072,035,英語教學系,外語學群,英語教育學類,1205
035082,035,公共事務學系,法政學群,行政管理學類,1504
035092,035,歷史與地理學系,文史哲學群,史地學類,1309
035102,035,地球環境暨生物資源學系,地球與環境學群,地質地球與環境科學學類,0702
035112,035,地球環境暨生物資源學系（青年儲蓄帳戶組）,地球與環境學群,地質地球與環境科學學類,0702
035122,035,應用物理暨化學系電子物理組,數理化學群,物理學類,0303
035132,035,應用物理暨化學系應用化學組,數理化學群,化學學類,0302
035142,035,應用物理暨化學系應用化學組（青年儲蓄帳戶組）,數理化學群,化學學類,0302
035152,035,數據科學與數學系,數理化學群,統計學類,0307
035162,035,資訊科學系,資訊學群,資訊工程學類,0101
035172,035,資訊科學系（APCS組）,資訊學群,資訊工程學類,0101
035182,035,資訊科學系（資安組）,資訊學群,資訊工程學類,0101
035192,035,城市發展學系,地球與環境學群,地理學類,0704
035202,035,行銷與管理學系(數位行銷組),管理學群,行銷經營學類,1604
035212,035,行銷與管理學系(創新管理組),管理學群,企業管理學類,1601
035222,035,衛生福利學系,社會與心理學群,社會工作學類,1003
035232,035,衛生福利學系（青年儲蓄帳戶組）,社會與心理學群,社會工作學類,1003
035242,035,音樂學系,藝術學群,音樂學類,0902
035252,035,視覺藝術學系,藝術學群,藝術與設計學類,0904
035262,035,體育學系,遊憩與運動學群,體育學類,1801
035272,035,體育學系(公費生),遊憩與運動學群,體育學類,1801
035282,035,休閒運動管理學系,遊憩與運動學群,休閒管理學類,1803
035292,035,運動健康科學系,遊憩與運動學群,運動保健學類,1802
035302,035,運動健康科學系（青年儲蓄帳戶組）,遊憩與運動學群,運動保健學類,1802
036012,036,教育學系,教育學群,教育學類,1401
036022,036,幼兒教育學系,教育學群,幼兒教育學類,1403
036032,036,特殊教育學系,教育學群,特殊教育學類,1402
036042,036,特殊教育學系(公費生),教育學群,特殊教育學類,1402
036052,036,教育心理與輔導學系,教育學群,輔導與諮商學類,1404
036062,036,教育心理與輔導學系(公費生),教育學群,輔導與諮商學類,1404
036072,036,中國語文學系,文史哲學群,中國語文學類,1304
036082,036,中國語文學系(青年儲蓄帳戶組),文史哲學群,中國語文學類,1304
036092,036,文化創意產業學系,管理學群,文化與產業學類,1606
036102,036,社會發展學系,社會與心理學群,社會學學類,1002
036112,036,英語學系,外語學群,英語文學類,1201
036122,036,英語學系(公費生),外語學群,英語文學類,1201
036132,036,應用英語學系,外語學群,英語文學類,1201
036142,036,應用日語學系,外語學群,東方語文學類,1204
036152,036,商業大數據學系,管理學群,企業管理學類,1601
036162,036,行銷與流通管理學系,管理學群,行銷經營學類,1604
036172,036,企業管理學系,管理學群,企業管理學類,1601
036182,036,財務金融學系,財經學群,財務金融學類,1703
036192,036,休閒事業經營學系,遊憩與運動學群,休閒管理學類,1803
036202,036,不動產經營學系,管理學群,地政與土地資產管理學類,1506
036212,036,國際經營與貿易學系,財經學群,國際企業學類,1704
036222,036,會計學系,管理學群,會計學類,1605
036232,036,應用化學系,數理化學群,化學學類,0302
036242,036,應用數學系,數理化學群,數學學類,0301
036252,036,應用物理系半導體組,數理化學群,物理學類,0303
036262,036,應用物理系光電暨材料組,工程學群,光電學類,0202
036272,036,科學傳播學系,大眾傳播學群,資訊傳播學類,1101
036282,036,科學傳播學系(青年儲蓄帳戶組),大眾傳播學群,資訊傳播學類,1101
036292,036,電腦科學與人工智慧學系,資訊學群,資訊工程學類,0101
036302,036,電腦科學與人工智慧學系(公費生),資訊學群,資訊工程學類,0101
036312,036,電腦科學與人工智慧學系(資安組),資訊學群,資訊工程學類,0101
036322,036,智慧機器人學系,工程學群,機械工程學類,0206
036332,036,資訊工程學系,資訊學群,資訊工程學類,0101
036342,036,電腦與通訊學系,工程學群,通訊工程學類,0204
036352,036,資訊管理學系,管理學群,資訊管理學類,1607
036362,036,音樂學系A組,藝術學群,音樂學類,0902
036372,036,音樂學系B組,藝術學群,音樂學類,0902
036382,036,視覺藝術學系美術組,藝術學群,美術學類,0901
036392,036,視覺藝術學系數位媒體設計組,藝術學群,數位媒體設計學類,0104
036402,036,體育學系,遊憩與運動學群,體育學類,1801
038012,038,全校不分系學士學位學程,跨領域學群,不分系學類,1901
038022,038,教育學系,教育學群,教育學類,1401
038032,038,幼兒教育學系,教育學群,幼兒教育學類,1403
038042,038,特殊教育學系,教育學群,特殊教育學類,1402
038052,038,文化資源與休閒產業學系,社會與心理學群,休閒與文化產業學類,1810
038062,038,數位媒體與文教產業學系(設計組),藝術學群,新媒體/設計學類,0904
038072,038,公共與文化事務學系,法政學群,公共行政/政策學類,1505
038082,038,身心整合與運動休閒產業學系,遊憩與運動學群,運動／休閒管理學類,1803
