req_id,dept_id,exam_year,subject_id,require_level
6961,033152,115,1,
6962,033152,115,2,
6963,033152,115,3,
6964,033152,115,4,
6965,033152,115,5,
6966,033162,115,0,
6967,033162,115,1,
6968,033162,115,2,均標
6969,033162,115,3,
6970,033162,115,4,
6971,033162,115,5,
6972,033172,115,0,
6973,033172,115,1,
6974,033172,115,2,均標
6975,033172,115,3,
6976,033172,115,4,
6977,033172,115,5,
6978,033182,115,0,
6979,033182,115,1,
6980,033182,115,2,
6981,033182,115,3,
6982,033182,115,4,
6983,033182,115,5,
6984,033192,115,0,
6985,033192,115,1,
6986,033192,115,2,後標
6987,033192,115,3,
6988,033192,115,4,
6989,033192,115,5,
6990,033202,115,0,
6991,033202,115,1,
6992,033202,115,2,
6993,033202,115,3,
6994,033202,115,4,
6995,033202,115,5,底標
6996,033212,115,0,底標
6997,033212,115,1,
6998,033212,115,2,
6999,033212,115,3,
7000,033212,115,4,
7001,033212,115,5,
7002,033222,115,0,均標
7003,033222,115,1,底標
7004,033222,115,2,
7005,033222,115,3,
7006,033222,115,4,
7007,033222,115,5,
7008,033232,115,0,後標
7009,033232,115,1,均標
7010,033232,115,2,
7011,033232,115,3,
7012,033232,115,4,
7013,033232,115,5,
7014,033242,115,0,
7015,033242,115,1,均標
7016,033242,115,2,
7017,033242,115,3,
7018,033242,115,4,
7019,033242,115,5,
7020,033252,115,0,
7021,033252,115,1,
7022,033252,115,2,
7023,033252,115,3,
7024,033252,115,4,
7025,033252,115,5,
7026,033262,115,0,
7027,033262,115,1,
7028,033262,115,2,
7029,033262,115,3,
7030,033262,115,4,
7031,033262,115,5,
7032,033272,115,0,
7033,033272,115,1,
7034,033272,115,2,
7035,033272,115,3,
7036,033272,115,4,
7037,033272,115,5,
7038,033282,115,0,
7039,033282,115,1,
7040,033282,115,2,
7041,033282,115,3,
7042,033282,115,4,
7043,033282,115,5,
7044,034012,115,0,
7045,034012,115,1,底標
7046,034012,115,2,
7047,034012,115,3,
7048,034012,115,4,
7049,034012,115,5,
7050,034022,115,0,
7051,034022,115,1,底標
7052,034022,115,2,
7053,034022,115,3,
7054,034022,115,4,
7055,034022,115,5,
7056,034032,115,0,
7057,034032,115,1,
7058,034032,115,2,
7059,034032,115,3,
7060,034032,115,4,
7061,034032,115,5,
7062,034042,115,0,
7063,034042,115,1,
7064,034042,115,2,
7065,034042,115,3,
7066,034042,115,4,
7067,034042,115,5,
7068,034052,115,0,
7069,034052,115,1,
7070,034052,115,2,
7071,034052,115,3,
7072,034052,115,4,
7073,034052,115,5,
7074,034062,115,0,
7075,034062,115,1,
7076,034062,115,2,
7077,034062,115,3,
7078,034062,115,4,
7079,034062,115,5,
7080,034072,115,0,
7081,034072,115,1,
7082,034072,115,2,
7083,034072,115,3,
7084,034072,115,4,
7085,034072,115,5,
7086,034082,115,0,
7087,034082,115,1,
7088,034082,115,2,
7089,034082,115,3,
7090,034082,115,4,
7091,034082,115,5,
7092,034092,115,0,
7093,034092,115,1,
7094,034092,115,2,
7095,034092,115,3,
7096,034092,115,4,
7097,034092,115,5,
7098,034102,115,0,
7099,034102,115,1,
7100,034102,115,2,
7101,034102,115,3,
7102,034102,115,4,
7103,034102,115,5,
7104,034112,115,0,
7105,034112,115,1,
7106,034112,115,2,
7107,034112,115,3,
7108,034112,115,4,
7109,034112,115,5,
7110,034122,115,0,
7111,034122,115,1,
7112,034122,115,2,
7113,034122,115,3,
7114,034122,115,4,
7115,034122,115,5,
7116,034132,115,0,
7117,034132,115,1,
7118,034132,115,2,
7119,034132,115,3,
7120,034132,115,4,
7121,034132,115,5,
7122,034142,115,0,
7123,034142,115,1,
7124,034142,115,2,
7125,034142,115,3,
7126,034142,115,4,
7127,034142,115,5,
7128,034152,115,0,
7129,034152,115,1,
7130,034152,115,2,
7131,034152,115,3,
7132,034152,115,4,
7133,034152,115,5,
7134,034162,115,0,
7135,034162,115,1,
7136,034162,115,2,均標
7137,034162,115,3,
7138,034162,115,4,
7139,034162,115,5,
7140,034172,115,0,
7141,034172,115,1,後標
7142,034172,115,2,
7143,034172,115,3,
7144,034172,115,4,
7145,034172,115,5,
7146,034182,115,0,
7147,034182,115,1,後標
7148,034182,115,2,
7149,034182,115,3,
7150,034182,115,4,
7151,034182,115,5,
7152,034192,115,0,
7153,034192,115,1,後標
7154,034192,115,2,
7155,034192,115,3,
7156,034192,115,4,
7157,034192,115,5,
7158,034202,115,0,均標
7159,034202,115,1,
7160,034202,115,2,
7161,034202,115,3,
7162,034202,115,4,
7163,034202,115,5,
7164,034212,115,0,均標
7165,034212,115,1,
7166,034212,115,2,
7167,034212,115,3,
7168,034212,115,4,
7169,034212,115,5,
7170,034222,115,0,均標
7171,034222,115,1,
7172,034222,115,2,
7173,034222,115,3,
7174,034222,115,4,
7175,034222,115,5,
7176,034232,115,0,
7177,034232,115,1,後標
7178,034232,115,2,
7179,034232,115,3,
7180,034232,115,4,
7181,034232,115,5,
7182,034242,115,0,
7183,034242,115,1,後標
7184,034242,115,2,
7185,034242,115,3,後標
7186,034242,115,4,
7187,034242,115,5,
7188,034252,115,0,後標
7189,034252,115,1,
7190,034252,115,2,
7191,034252,115,3,
7192,034252,115,4,
7193,034252,115,5,
7194,034262,115,0,
7195,034262,115,1,
7196,034262,115,2,
7197,034262,115,3,
7198,034262,115,4,
7199,034262,115,5,
7200,034272,115,0,
7201,034272,115,1,後標
7202,034272,115,2,
7203,034272,115,3,
7204,034272,115,4,
7205,034272,115,5,
7206,034282,115,0,
7207,034282,115,1,後標
7208,034282,115,2,
7209,034282,115,3,
7210,034282,115,4,
7211,034282,115,5,
7212,034292,115,0,均標
7213,034292,115,1,
7214,034292,115,2,
7215,034292,115,3,
7216,034292,115,4,
7217,034292,115,5,
7218,034302,115,0,
7219,034302,115,1,
7220,034302,115,2,
7221,034302,115,3,
7222,034302,115,4,
7223,034302,115,5,
7224,034312,115,0,
7225,034312,115,1,
7226,034312,115,2,
7227,034312,115,3,
7228,034312,115,4,
7229,034312,115,5,
7230,034322,115,0,
7231,034322,115,1,後標
7232,034322,115,2,
7233,034322,115,3,
7234,034322,115,4,
7235,034322,115,5,
7236,034332,115,0,
7237,034332,115,1,
7238,034332,115,2,
7239,034332,115,3,
7240,034332,115,4,
7241,034332,115,5,
7242,034342,115,0,
7243,034342,115,1,
7244,034342,115,2,
7245,034342,115,3,
7246,034342,115,4,
7247,034342,115,5,
7248,034352,115,0,
7249,034352,115,1,
7250,034352,115,2,
7251,034352,115,3,
7252,034352,115,4,
7253,034352,115,5,
7254,034362,115,0,
7255,034362,115,1,
7256,034362,115,2,
7257,034362,115,3,
7258,034362,115,4,
7259,034362,115,5,
7260,034372,115,0,
7261,034372,115,1,
7262,034372,115,2,
7263,034372,115,3,
7264,034372,115,4,均標
7265,034372,115,5,
7266,034382,115,0,
7267,034382,115,1,
7268,034382,115,2,
7269,034382,115,3,
7270,034382,115,4,
7271,034382,115,5,
7272,034392,115,0,
7273,034392,115,1,
7274,034392,115,2,
7275,034392,115,3,
7276,034392,115,4,均標
7277,034392,115,5,
7278,034402,115,0,後標
7279,034402,115,1,
7280,034402,115,2,
7281,034402,115,3,
7282,034402,115,4,
7283,034402,115,5,
7284,034412,115,0,
7285,034412,115,1,
7286,034412,115,2,
7287,034412,115,3,
7288,034412,115,4,
7289,034412,115,5,
7290,034422,115,0,
7291,034422,115,1,
7292,034422,115,2,
7293,034422,115,3,
7294,034422,115,4,
7295,034422,115,5,
7296,034432,115,0,
7297,034432,115,1,
7298,034432,115,2,
7299,034432,115,3,
7300,034432,115,4,
7301,034432,115,5,
7302,034442,115,0,
7303,034442,115,1,
7304,034442,115,2,
7305,034442,115,3,
7306,034442,115,4,後標
7307,034442,115,5,
7308,034452,115,0,
7309,034452,115,1,
7310,034452,115,2,
7311,034452,115,3,
7312,034452,115,4,
7313,034452,115,5,
7314,034462,115,0,
7315,034462,115,1,
7316,034462,115,2,
7317,034462,115,3,
7318,034462,115,4,
7319,034462,115,5,
7320,034472,115,0,
7321,034472,115,1,
7322,034472,115,2,
7323,034472,115,3,
7324,034472,115,4,
7325,034472,115,5,
7326,034482,115,0,
7327,034482,115,1,
7328,034482,115,2,
7329,034482,115,3,
7330,034482,115,4,
7331,034482,115,5,
7332,034492,115,0,
7333,034492,115,1,
7334,034492,115,2,
7335,034492,115,3,
7336,034492,115,4,
7337,034492,115,5,
7338,034502,115,0,
7339,034502,115,1,
7340,034502,115,2,
7341,034502,115,3,
7342,034502,115,4,
7343,034502,115,5,
7344,034512,115,0,
7345,034512,115,1,
7346,034512,115,2,
7347,034512,115,3,
7348,034512,115,4,
7349,034512,115,5,
7350,034522,115,0,
7351,034522,115,1,
7352,034522,115,2,
7353,034522,115,3,
7354,034522,115,4,
7355,034522,115,5,
7356,034532,115,0,
7357,034532,115,1,
7358,034532,115,2,
7359,034532,115,3,
7360,034532,115,4,
7361,034532,115,5,
7362,035012,115,0,均標
7363,035012,115,1,均標
7364,035012,115,2,
7365,035012,115,3,底標
7366,035012,115,4,
7367,035012,115,5,
7368,035022,115,0,均標
7369,035022,115,1,後標
7370,035022,115,2,
7371,035022,115,3,後標
7372,035022,115,4,
7373,035022,115,5,
7374,035032,115,0,均標
7375,035032,115,1,
7376,035032,115,2,
7377,035032,115,3,
7378,035032,115,4,
7379,035032,115,5,
7380,035042,115,0,均標
7381,035042,115,1,均標
7382,035042,115,2,
7383,035042,115,3,後標
7384,035042,115,4,
7385,035042,115,5,
7386,035052,115,0,均標
7387,035052,115,1,均標
7388,035052,115,2,
7389,035052,115,3,底標
7390,035052,115,4,
7391,035052,115,5,
7392,035062,115,0,均標
7393,035062,115,1,底標
7394,035062,115,2,
7395,035062,115,3,
7396,035062,115,4,均標
7397,035062,115,5,
7398,035072,115,0,
7399,035072,115,1,均標
7400,035072,115,2,
7401,035072,115,3,
7402,035072,115,4,
7403,035072,115,5,
7404,035082,115,0,均標
7405,035082,115,1,均標
7406,035082,115,2,
7407,035082,115,3,
7408,035082,115,4,均標
7409,035082,115,5,
7410,035092,115,0,均標
7411,035092,115,1,均標
7412,035092,115,2,
7413,035092,115,3,
7414,035092,115,4,均標
7415,035092,115,5,
7416,035102,115,0,
7417,035102,115,1,
7418,035102,115,2,
7419,035102,115,3,
7420,035102,115,4,
7421,035102,115,5,均標
7422,035112,115,0,
7423,035112,115,1,
7424,035112,115,2,
7425,035112,115,3,
7426,035112,115,4,
7427,035112,115,5,
7428,035122,115,0,
7429,035122,115,1,
7430,035122,115,2,
7431,035122,115,3,
7432,035122,115,4,
7433,035122,115,5,
7434,035132,115,0,
7435,035132,115,1,
7436,035132,115,2,
7437,035132,115,3,
7438,035132,115,4,
7439,035132,115,5,
7440,035142,115,0,
7441,035142,115,1,
7442,035142,115,2,
7443,035142,115,3,
7444,035142,115,4,
7445,035142,115,5,
7446,035152,115,0,
7447,035152,115,1,
7448,035152,115,2,
7449,035152,115,3,
7450,035152,115,4,
7451,035152,115,5,
7452,035162,115,0,
7453,035162,115,1,
7454,035162,115,2,
7455,035162,115,3,
7456,035162,115,4,
7457,035162,115,5,
7458,035172,115,0,
7459,035172,115,1,
7460,035172,115,2,
7461,035172,115,3,
7462,035172,115,4,
7463,035172,115,5,
7464,035182,115,0,
7465,035182,115,1,
7466,035182,115,2,
7467,035182,115,3,
7468,035182,115,4,
7469,035182,115,5,
7470,035192,115,0,均標
7471,035192,115,1,
7472,035192,115,2,
7473,035192,115,3,
7474,035192,115,4,
7475,035192,115,5,
7476,035202,115,0,
7477,035202,115,1,
7478,035202,115,2,
7479,035202,115,3,
7480,035202,115,4,
7481,035202,115,5,
7482,035212,115,0,均標
7483,035212,115,1,
7484,035212,115,2,
7485,035212,115,3,
7486,035212,115,4,
7487,035212,115,5,
7488,035222,115,0,
7489,035222,115,1,
7490,035222,115,2,
7491,035222,115,3,
7492,035222,115,4,
7493,035222,115,5,
7494,035232,115,0,
7495,035232,115,1,
7496,035232,115,2,
7497,035232,115,3,
7498,035232,115,4,
7499,035232,115,5,
7500,035242,115,0,
7501,035242,115,1,
7502,035242,115,2,
7503,035242,115,3,
7504,035242,115,4,
7505,035242,115,5,
7506,035252,115,0,後標
7507,035252,115,1,
7508,035252,115,2,
7509,035252,115,3,
7510,035252,115,4,
7511,035252,115,5,
7512,035262,115,0,
7513,035262,115,1,
7514,035262,115,2,
7515,035262,115,3,
7516,035262,115,4,
7517,035262,115,5,
7518,035272,115,0,均標
7519,035272,115,1,頂標
7520,035272,115,2,均標
7521,035272,115,3,均標
7522,035272,115,4,
7523,035272,115,5,
7524,035282,115,0,
7525,035282,115,1,
7526,035282,115,2,
7527,035282,115,3,
7528,035282,115,4,
7529,035282,115,5,
7530,035292,115,0,
7531,035292,115,1,
7532,035292,115,2,
7533,035292,115,3,
7534,035292,115,4,
7535,035292,115,5,
7536,035302,115,0,後標
7537,035302,115,1,後標
7538,035302,115,2,
7539,035302,115,3,
7540,035302,115,4,
7541,035302,115,5,後標
7542,036012,115,0,均標
7543,036012,115,1,
7544,036012,115,2,
7545,036012,115,3,
7546,036012,115,4,
7547,036012,115,5,
7548,036022,115,0,均標
7549,036022,115,1,
7550,036022,115,2,
7551,036022,115,3,
7552,036022,115,4,
7553,036022,115,5,
7554,036032,115,0,後標
7555,036032,115,1,
7556,036032,115,2,
7557,036032,115,3,
7558,036032,115,4,
7559,036032,115,5,
7560,036042,115,0,均標
7561,036042,115,1,後標
7562,036042,115,2,
7563,036042,115,3,
7564,036042,115,4,
7565,036042,115,5,
7566,036052,115,0,均標
7567,036052,115,1,均標
7568,036052,115,2,
7569,036052,115,3,
7570,036052,115,4,
7571,036052,115,5,
7572,036062,115,0,均標
7573,036062,115,1,均標
7574,036062,115,2,
7575,036062,115,3,
7576,036062,115,4,
7577,036062,115,5,
7578,036072,115,0,均標
7579,036072,115,1,
7580,036072,115,2,
7581,036072,115,3,
7582,036072,115,4,
7583,036072,115,5,
7584,036082,115,0,
7585,036082,115,1,
7586,036082,115,2,
7587,036082,115,3,
7588,036082,115,4,
7589,036082,115,5,
7590,036092,115,0,均標
7591,036092,115,1,後標
7592,036092,115,2,
7593,036092,115,3,
7594,036092,115,4,均標
7595,036092,115,5,
7596,036102,115,0,
7597,036102,115,1,
7598,036102,115,2,
7599,036102,115,3,
7600,036102,115,4,均標
7601,036102,115,5,
7602,036112,115,0,
7603,036112,115,1,均標
7604,036112,115,2,
7605,036112,115,3,
7606,036112,115,4,
7607,036112,115,5,
7608,036122,115,0,均標
7609,036122,115,1,前標
7610,036122,115,2,
7611,036122,115,3,
7612,036122,115,4,
7613,036122,115,5,
7614,036132,115,0,
7615,036132,115,1,後標
7616,036132,115,2,
7617,036132,115,3,
7618,036132,115,4,
7619,036132,115,5,
7620,036142,115,0,均標
7621,036142,115,1,
7622,036142,115,2,
7623,036142,115,3,
7624,036142,115,4,
7625,036142,115,5,
7626,036152,115,0,
7627,036152,115,1,底標
7628,036152,115,2,
7629,036152,115,3,
7630,036152,115,4,
7631,036152,115,5,
7632,036162,115,0,
7633,036162,115,1,底標
7634,036162,115,2,
7635,036162,115,3,
7636,036162,115,4,
7637,036162,115,5,
7638,036172,115,0,
7639,036172,115,1,底標
7640,036172,115,2,
7641,036172,115,3,
7642,036172,115,4,
7643,036172,115,5,
7644,036182,115,0,
7645,036182,115,1,後標
7646,036182,115,2,
7647,036182,115,3,後標
7648,036182,115,4,
7649,036182,115,5,
7650,036192,115,0,
7651,036192,115,1,後標
7652,036192,115,2,
7653,036192,115,3,
7654,036192,115,4,
7655,036192,115,5,
7656,036202,115,0,後標
7657,036202,115,1,
7658,036202,115,2,
7659,036202,115,3,
7660,036202,115,4,後標
7661,036202,115,5,
7662,036212,115,0,
7663,036212,115,1,底標
7664,036212,115,2,
7665,036212,115,3,
7666,036212,115,4,
7667,036212,115,5,
7668,036222,115,0,
7669,036222,115,1,後標
7670,036222,115,2,
7671,036222,115,3,
7672,036222,115,4,
7673,036222,115,5,
7674,036232,115,0,
7675,036232,115,1,
7676,036232,115,2,後標
7677,036232,115,3,
7678,036232,115,4,
7679,036232,115,5,均標
7680,036242,115,0,
7681,036242,115,1,
7682,036242,115,2,
7683,036242,115,3,
7684,036242,115,4,
7685,036242,115,5,
7686,036252,115,0,
7687,036252,115,1,
7688,036252,115,2,
7689,036252,115,3,
7690,036252,115,4,
7691,036252,115,5,
7692,036262,115,0,
7693,036262,115,1,
7694,036262,115,2,
7695,036262,115,3,
7696,036262,115,4,
7697,036262,115,5,
7698,036272,115,0,
7699,036272,115,1,底標
7700,036272,115,2,
7701,036272,115,3,
7702,036272,115,4,
7703,036272,115,5,底標
7704,036282,115,0,
7705,036282,115,1,
7706,036282,115,2,
7707,036282,115,3,
7708,036282,115,4,
7709,036282,115,5,
7710,036292,115,0,
7711,036292,115,1,
7712,036292,115,2,後標
7713,036292,115,3,
7714,036292,115,4,
7715,036292,115,5,
7716,036302,115,0,
7717,036302,115,1,
7718,036302,115,2,均標
7719,036302,115,3,
7720,036302,115,4,
7721,036302,115,5,
7722,036312,115,0,
7723,036312,115,1,
7724,036312,115,2,均標
7725,036312,115,3,
7726,036312,115,4,
7727,036312,115,5,
7728,036322,115,0,
7729,036322,115,1,
7730,036322,115,2,
7731,036322,115,3,
7732,036322,115,4,
7733,036322,115,5,
7734,036332,115,0,
7735,036332,115,1,
7736,036332,115,2,後標
7737,036332,115,3,
7738,036332,115,4,
7739,036332,115,5,
7740,036342,115,0,
7741,036342,115,1,
7742,036342,115,2,後標
7743,036342,115,3,
7744,036342,115,4,
7745,036342,115,5,
7746,036352,115,0,
7747,036352,115,1,後標
7748,036352,115,2,
7749,036352,115,3,後標
7750,036352,115,4,
7751,036352,115,5,
7752,036362,115,0,
7753,036362,115,1,
7754,036362,115,2,
7755,036362,115,3,
7756,036362,115,4,
7757,036362,115,5,
7758,036372,115,0,
7759,036372,115,1,
7760,036372,115,2,
7761,036372,115,3,
7762,036372,115,4,
7763,036372,115,5,
7764,036382,115,0,後標
7765,036382,115,1,
7766,036382,115,2,
7767,036382,115,3,
7768,036382,115,4,
7769,036382,115,5,
7770,036392,115,0,均標
7771,036392,115,1,
7772,036392,115,2,
7773,036392,115,3,
7774,036392,115,4,
7775,036392,115,5,
7776,036402,115,0,
7777,036402,115,1,
7778,036402,115,2,
7779,036402,115,3,
7780,036402,115,4,
7781,036402,115,5,
7782,038012,115,0,底標
7783,038012,115,1,
7784,038012,115,2,
7785,038012,115,3,
7786,038012,115,4,
7787,038012,115,5,
7788,038022,115,0,
7789,038022,115,1,
7790,038022,115,2,
7791,038022,115,3,
7792,038022,115,4,
7793,038022,115,5,
7794,038032,115,0,後標
7795,038032,115,1,
7796,038032,115,2,
7797,038032,115,3,
7798,038032,115,4,
7799,038032,115,5,
7800,038042,115,0,底標
7801,038042,115,1,
7802,038042,115,2,
7803,038042,115,3,
7804,038042,115,4,
7805,038042,115,5,
7806,038052,115,0,
7807,038052,115,1,
7808,038052,115,2,
7809,038052,115,3,
7810,038052,115,4,
7811,038052,115,5,
7812,038062,115,0,
7813,038062,115,1,
7814,038062,115,2,
7815,038062,115,3,
7816,038062,115,4,
7817,038062,115,5,
7818,038072,115,0,
7819,038072,115,1,
7820,038072,115,2,
7821,038072,115,3,
7822,038072,115,4,
7823,038072,115,5,
7824,038082,115,0,
7825,038082,115,1,
7826,038082,115,2,
7827,038082,115,3,
7828,038082,115,4,
7829,038082,115,5,
7830,038092,115,0,
7831,038092,115,1,底標
7832,038092,115,2,
7833,038092,115,3,
7834,038092,115,4,
7835,038092,115,5,
7836,038102,115,0,
7837,038102,115,1,
7838,038102,115,2,
7839,038102,115,3,
7840,038102,115,4,
7841,038102,115,5,
7842,038112,115,0,
7843,038112,115,1,
7844,038112,115,2,
7845,038112,115,3,
7846,038112,115,4,
7847,038112,115,5,
7848,038122,115,0,
7849,038122,115,1,
7850,038122,115,2,
7851,038122,115,3,
7852,038122,115,4,
7853,038122,115,5,
7854,038132,115,0,
7855,038132,115,1,底標
7856,038132,115,2,
7857,038132,115,3,
7858,038132,115,4,
7859,038132,115,5,
7860,038142,115,0,
7861,038142,115,1,
7862,038142,115,2,
7863,038142,115,3,
7864,038142,115,4,
7865,038142,115,5,
7866,038152,115,0,
7867,038152,115,1,
7868,038152,115,2,
7869,038152,115,3,
7870,038152,115,4,
7871,038152,115,5,
7872,038162,115,0,
7873,038162,115,1,
7874,038162,115,2,
7875,038162,115,3,
7876,038162,115,4,
7877,038162,115,5,
7878,038172,115,0,
7879,038172,115,1,
7880,038172,115,2,
7881,038172,115,3,
7882,038172,115,4,
7883,038172,115,5,
7884,038182,115,0,後標
7885,038182,115,1,
7886,038182,115,2,
7887,038182,115,3,
7888,038182,115,4,
7889,038182,115,5,
7890,038192,115,0,
7891,038192,115,1,
7892,038192,115,2,
7893,038192,115,3,
7894,038192,115,4,
7895,038192,115,5,
7896,038202,115,0,
7897,038202,115,1,
7898,038202,115,2,
7899,038202,115,3,
7900,038202,115,4,
7901,038202,115,5,
7902,038212,115,0,
7903,038212,115,1,
7904,038212,115,2,
7905,038212,115,3,
7906,038212,115,4,
7907,038212,115,5,
7908,038222,115,0,
7909,038222,115,1,
7910,038222,115,2,
7911,038222,115,3,
7912,038222,115,4,
7913,038222,115,5,
7914,038232,115,0,
7915,038232,115,1,
7916,038232,115,2,
7917,038232,115,3,
7918,038232,115,4,
7919,038232,115,5,
7920,039012,115,0,底標
7921,039012,115,1,底標
7922,039012,115,2,
7923,039012,115,3,
7924,039012,115,4,
7925,039012,115,5,
7926,039022,115,0,
7927,039022,115,1,後標
7928,039022,115,2,底標
7929,039022,115,3,底標
7930,039022,115,4,
7931,039022,115,5,
7932,039032,115,0,底標
7933,039032,115,1,底標
7934,039032,115,2,
7935,039032,115,3,
7936,039032,115,4,
7937,039032,115,5,
7938,039042,115,0,
7939,039042,115,1,
7940,039042,115,2,
7941,039042,115,3,
7942,039042,115,4,
7943,039042,115,5,
7944,039052,115,0,
7945,039052,115,1,
7946,039052,115,2,
7947,039052,115,3,
7948,039052,115,4,
7949,039052,115,5,
7950,039062,115,0,底標
7951,039062,115,1,底標
7952,039062,115,2,
7953,039062,115,3,
7954,039062,115,4,
7955,039062,115,5,
7956,039072,115,0,後標
7957,039072,115,1,
7958,039072,115,2,
7959,039072,115,3,
7960,039072,115,4,
7961,039072,115,5,
7962,039082,115,0,底標
7963,039082,115,1,底標
7964,039082,115,2,
7965,039082,115,3,
7966,039082,115,4,
7967,039082,115,5,
7968,039092,115,0,
7969,039092,115,1,底標
7970,039092,115,2,底標
7971,039092,115,3,底標
7972,039092,115,4,
7973,039092,115,5,
7974,040012,115,0,
7975,040012,115,1,後標
7976,040012,115,2,
7977,040012,115,3,
7978,040012,115,4,
7979,040012,115,5,
7980,040022,115,0,
7981,040022,115,1,
7982,040022,115,2,
7983,040022,115,3,
7984,040022,115,4,
7985,040022,115,5,
7986,040032,115,0,
7987,040032,115,1,
7988,040032,115,2,
7989,040032,115,3,後標
7990,040032,115,4,
7991,040032,115,5,
7992,040042,115,0,後標
7993,040042,115,1,
7994,040042,115,2,
7995,040042,115,3,
7996,040042,115,4,
7997,040042,115,5,
7998,040052,115,0,
7999,040052,115,1,
8000,040052,115,2,
8001,040052,115,3,
8002,040052,115,4,後標
8003,040052,115,5,
8004,040062,115,0,
8005,040062,115,1,後標
8006,040062,115,2,
8007,040062,115,3,
8008,040062,115,4,
8009,040062,115,5,
8010,040072,115,0,
8011,040072,115,1,
8012,040072,115,2,
8013,040072,115,3,
8014,040072,115,4,
8015,040072,115,5,
8016,040082,115,0,
8017,040082,115,1,
8018,040082,115,2,
8019,040082,115,3,
8020,040082,115,4,
8021,040082,115,5,
8022,040092,115,0,
8023,040092,115,1,
8024,040092,115,2,
8025,040092,115,3,
8026,040092,115,4,
8027,040092,115,5,
8028,040102,115,0,後標
8029,040102,115,1,
8030,040102,115,2,
8031,040102,115,3,
8032,040102,115,4,
8033,040102,115,5,
8034,040112,115,0,
8035,040112,115,1,後標
8036,040112,115,2,
8037,040112,115,3,
8038,040112,115,4,
8039,040112,115,5,
8040,040122,115,0,
8041,040122,115,1,後標
8042,040122,115,2,
8043,040122,115,3,
8044,040122,115,4,
8045,040122,115,5,
8046,040132,115,0,
8047,040132,115,1,
8048,040132,115,2,
8049,040132,115,3,
8050,040132,115,4,
8051,040132,115,5,
8052,040142,115,0,後標
8053,040142,115,1,
8054,040142,115,2,
8055,040142,115,3,
8056,040142,115,4,
8057,040142,115,5,
8058,040152,115,0,後標
8059,040152,115,1,
8060,040152,115,2,
8061,040152,115,3,
8062,040152,115,4,
8063,040152,115,5,
8064,040162,115,0,
8065,040162,115,1,後標
8066,040162,115,2,
8067,040162,115,3,
8068,040162,115,4,
8069,040162,115,5,
8070,040172,115,0,
8071,040172,115,1,後標
8072,040172,115,2,
8073,040172,115,3,
8074,040172,115,4,
8075,040172,115,5,
8076,040182,115,0,
8077,040182,115,1,
8078,040182,115,2,
8079,040182,115,3,
8080,040182,115,4,
8081,040182,115,5,
8082,040192,115,0,
8083,040192,115,1,後標
8084,040192,115,2,
8085,040192,115,3,
8086,040192,115,4,
8087,040192,115,5,
8088,040202,115,0,
8089,040202,115,1,
8090,040202,115,2,
8091,040202,115,3,
8092,040202,115,4,
8093,040202,115,5,
8094,040212,115,0,
8095,040212,115,1,
8096,040212,115,2,
8097,040212,115,3,
8098,040212,115,4,
8099,040212,115,5,後標
8100,040222,115,0,
8101,040222,115,1,
8102,040222,115,2,後標
8103,040222,115,3,後標
8104,040222,115,4,
8105,040222,115,5,
8106,040232,115,0,
8107,040232,115,1,
8108,040232,115,2,
8109,040232,115,3,
8110,040232,115,4,
8111,040232,115,5,
8112,040242,115,0,
8113,040242,115,1,
8114,040242,115,2,
8115,040242,115,3,
8116,040242,115,4,
8117,040242,115,5,
8118,040252,115,0,
8119,040252,115,1,後標
8120,040252,115,2,
8121,040252,115,3,
8122,040252,115,4,
8123,040252,115,5,
8124,040262,115,0,
8125,040262,115,1,後標
8126,040262,115,2,後標
8127,040262,115,3,前標
8128,040262,115,4,
8129,040262,115,5,
8130,040272,115,0,
8131,040272,115,1,
8132,040272,115,2,後標
8133,040272,115,3,
8134,040272,115,4,
8135,040272,115,5,
8136,040282,115,0,
8137,040282,115,1,
8138,040282,115,2,後標
8139,040282,115,3,前標
8140,040282,115,4,
8141,040282,115,5,
8142,040292,115,0,
8143,040292,115,1,
8144,040292,115,2,
8145,040292,115,3,
8146,040292,115,4,
8147,040292,115,5,
8148,040302,115,0,後標
8149,040302,115,1,
8150,040302,115,2,
8151,040302,115,3,
8152,040302,115,4,
8153,040302,115,5,
8154,041012,115,0,均標
8155,041012,115,1,
8156,041012,115,2,
8157,041012,115,3,
8158,041012,115,4,
8159,041012,115,5,
8160,041022,115,0,均標
8161,041022,115,1,前標
8162,041022,115,2,
8163,041022,115,3,
8164,041022,115,4,
8165,041022,115,5,
8166,041032,115,0,均標
8167,041032,115,1,均標
8168,041032,115,2,
8169,041032,115,3,
8170,041032,115,4,
8171,041032,115,5,
8172,041042,115,0,均標
8173,041042,115,1,均標
8174,041042,115,2,後標
8175,041042,115,3,後標
8176,041042,115,4,
8177,041042,115,5,
8178,041052,115,0,
8179,041052,115,1,
8180,041052,115,2,
8181,041052,115,3,
8182,041052,115,4,
8183,041052,115,5,
8184,041062,115,0,
8185,041062,115,1,
8186,041062,115,2,
8187,041062,115,3,
8188,041062,115,4,
8189,041062,115,5,
8190,041072,115,0,
8191,041072,115,1,
8192,041072,115,2,
8193,041072,115,3,
8194,041072,115,4,
8195,041072,115,5,
8196,041082,115,0,均標
8197,041082,115,1,均標
8198,041082,115,2,均標
8199,041082,115,3,
8200,041082,115,4,
