dept_id,univ_id,department
051222,051,醫務管理學系醫療機構管理組
051232,051,醫務管理學系智慧長照組
051242,051,生物科技學系生技醫學組
051252,051,生物科技學系生物檢測組
051262,051,生物科技學系(青年儲蓄帳戶組)
051272,051,健康心理學系
051282,051,保健營養學系
051292,051,護理學系
051302,051,職業安全與衛生學系職業安全衛生管理組
051312,051,職業安全與衛生學系安全衛生AI科技組
051322,051,職業安全與衛生學系職業安全組
051332,051,職業安全與衛生學系職業衛生組
051342,051,職業安全與衛生學系(青年儲蓄帳戶組)
051352,051,食品安全衛生與檢驗學士學位學程食品安全管理組
051362,051,食品安全衛生與檢驗學士學位學程食品科技組
051372,051,食品安全衛生與檢驗學士學位學程食品檢驗組
051382,051,消防安全學士學位學程消防實務管理組
051392,051,消防安全學士學位學程火場鑑識組
051402,051,消防安全學士學位學程消防防災技術組
051412,051,消防安全學士學位學程(青年儲蓄帳戶組)
051422,051,綠能與環境資源學系綠能產業管理組
051432,051,綠能與環境資源學系綠能產業實務組
051442,051,綠能與環境資源學系綠能環境科技組
051452,051,營建工程安全學士學位學程
051462,051,大眾傳播學系
051472,051,翻譯學系智慧科技與經貿媒體跨域組
051482,051,翻譯學系語文教學與觀光會展實務組
051492,051,社會工作學系
051502,051,社會工作學系(青年儲蓄帳戶組)
051512,051,應用日語學系語文翻譯組
051522,051,應用日語學系國際觀光產業組
051532,051,數位媒體設計學系數位媒體設計組
051542,051,數位媒體設計學系互動設計組
051552,051,資訊工程學系
051562,051,美術學系藝術創作組
051572,051,美術學系應用藝術組
051582,051,書畫藝術學系甲組
051592,051,書畫藝術學系乙組
051602,051,運動競技學系
056012,056,圖文傳播藝術學系
056022,056,廣播電視學系
056032,056,電影學系
056042,056,戲劇學系
056052,056,音樂學系
056062,056,中國音樂學系作曲組
056072,056,中國音樂學系聲樂組
056082,056,中國音樂學系管樂組
056092,056,中國音樂學系彈弦組
056102,056,中國音樂學系撥弦組
056112,056,中國音樂學系擦弦組（一）–胡琴
056122,056,中國音樂學系擦弦組（二）–低音擦弦
056132,056,中國音樂學系擊樂組
056142,056,美術學系
056152,056,書畫藝術學系
056162,056,雕塑學系
056172,056,古蹟藝術修護學系
056182,056,視覺傳達設計學系
056192,056,工藝設計學系
056202,056,多媒體動畫藝術學系
056212,056,舞蹈學系
058012,058,中國語文學系
058022,058,外國語文學系
058032,058,社會政策與社會工作學系
058042,058,公共行政與政策學系
058052,058,歷史學系
058062,058,東南亞學系
058072,058,國際企業學系
058082,058,經濟學系
058092,058,資訊管理學系
058102,058,資訊管理學系(資安組)
058112,058,財務金融學系
058122,058,觀光休閒與餐旅管理學系觀光休閒組
058132,058,觀光休閒與餐旅管理學系餐旅管理組
058142,058,管理學院學士班
058152,058,國際文教與比較教育學系
058162,058,教育政策與行政學系
058172,058,諮商心理與人力資源發展學系諮商心理組
058182,058,諮商心理與人力資源發展學系終身學習與人力資源發展組
058192,058,教育學院學士班教育科技與數位學習組
058202,058,教育學院學士班教育心理與輔導組
058212,058,資訊工程學系
058222,058,資訊工程學系(APCS組)
058232,058,資訊工程學系(資安組)
058242,058,土木工程學系
058252,058,電機工程學系
058262,058,應用化學系
058272,058,應用材料及光電工程學系
058282,058,科技學院學士班
058292,058,科技學院學士班(資安組)
058302,058,護理學系
059012,059,財務金融學系
059022,059,財務金融學系證券投資組
059032,059,財務金融學系AI智慧理財組
059042,059,企業管理學系經營管理組
059052,059,企業管理學系行銷企劃組
059062,059,企業管理學系創新創業組
059072,059,企業管理學系人力資源組
059082,059,文化創意事業管理學系AI應用組
059092,059,文化創意事業管理學系永續創生組
059102,059,旅遊管理學系AI遊程規劃組
059112,059,旅遊管理學系智慧觀光導覽組
059122,059,旅遊管理學系旅館管理組
059132,059,旅遊管理學系餐宴廚藝組
059142,059,管理學院國際企業學士學位學程
059152,059,管理學院國際企業學士學位學程國際數位行銷組
059162,059,生死學系社會工作組
059172,059,生死學系殯葬服務組
059182,059,生死學系諮商組
059192,059,幼兒教育學系
059202,059,文學系
059212,059,文學系藝文創作組
059222,059,外國語文學系應用英語組
059232,059,外國語文學系英日語組
059242,059,應用社會學系社會學組研究調查組
059252,059,應用社會學系社會學組社會設計組
059262,059,應用社會學系社會工作組
059272,059,應用社會學系社會工作組長期照顧管理組
059282,059,應用社會學系社會工作組家庭社會工作組
059292,059,應用社會學系社會工作組兒少社會工作組
059302,059,傳播學系廣告公關新聞組
059312,059,傳播學系數位影音製作組
059322,059,傳播學系影劇表演藝術組
059332,059,國際事務與企業學系
059342,059,國際事務與企業學系國際政經與貿易組
059352,059,國際事務與企業學系公共事務與管理組
059362,059,視覺藝術與設計學系繪畫文創組
059372,059,視覺藝術與設計學系數位設計組
059382,059,民族音樂學系
059392,059,建築學系
059402,059,建築學系社會組
059412,059,建築學系自然組
059422,059,產品與室內設計學系
059432,059,產品與室內設計學系(青年儲蓄帳戶組)
059442,059,資訊工程學系
059452,059,資訊工程學系人工智慧組
059462,059,資訊工程學系資訊電子組
059472,059,資訊工程學系互動遊戲設計組
059482,059,自然生物科技學系
059492,059,自然生物科技學系生技療癒組
059502,059,自然生物科技學系食品生技組
059512,059,資訊管理學系
059522,059,資訊管理學系人工智慧組
059532,059,資訊管理學系大數據分析組
060012,060,體育學系(一般組)
060022,060,休閒運動學系
060032,060,運動事業管理學系
060042,060,運動健康科學學系(一般組)
060052,060,運動健康科學學系(青年儲蓄帳戶組)
060062,060,運動資訊與傳播學系
060072,060,體育學系(運動專長組)
063012,063,藝術史學系
063022,063,藝術史學系(青年儲蓄帳戶組)
063032,063,應用音樂學系
063042,063,材質創作與設計系
065012,065,社會工作學系
065022,065,應用心理學系
065032,065,法律學系
065042,065,大眾傳播學系
065052,065,應用日語學系
065062,065,餐旅管理學系
065072,065,視覺傳達設計學系
065082,065,藝術與創意設計學系
079012,079,人文與資訊學系文化應用組
079022,079,人文與資訊學系數位應用組
079032,079,宗教文化與資訊管理學系
079042,079,宗教文化與資訊管理學系生命關懷組
079052,079,宗教文化與資訊管理學系資訊與文創組
079062,079,宗教文化與資訊管理學系(青年儲蓄帳戶組)
079072,079,應用日語學系
079082,079,應用日語學系(青年儲蓄帳戶組)
079092,079,統計資訊與精算學系一般組
079102,079,統計資訊與精算學系商業應用組
079112,079,資訊工程學系科技應用組
079122,079,資訊工程學系人工智慧應用組
079132,079,資訊工程學系多媒體遊戲設計組
079142,079,法律學系財經科技法律組
079152,079,法律學系法律應用實務組
079162,079,財務金融學系
079172,079,國際經營與貿易學系
079182,079,國際經營與貿易學系會計資訊組
079192,079,經濟學系
079202,079,企業管理學系
079212,079,企業管理學系(青年儲蓄帳戶組)
079222,079,運動管理學系
079232,079,運動資訊傳播學系
079242,079,觀光事業學系
079252,079,觀光事業學系(青年儲蓄帳戶組)
079262,079,航空事業學系
079272,079,音樂應用學系-藝術行政與經紀組
079282,079,音樂應用學系-音樂表演與創作組
099012,099,法律學系法學組
099022,099,法律學系法學組(飛鳶組)
099032,099,法律學系司法組
099042,099,法律學系司法組(飛鳶組)
099052,099,法律學系財經法組
099062,099,法律學系財經法組(飛鳶組)
099072,099,企業管理學系
099082,099,企業管理學系(飛鳶組)
099092,099,金融與合作經營學系
099102,099,金融與合作經營學系(飛鳶組)
099112,099,會計學系
099122,099,會計學系(飛鳶組)
099132,099,統計學系
099142,099,統計學系(飛鳶組)
099152,099,休閒運動管理學系
099162,099,休閒運動管理學系(飛鳶組)
099172,099,公共行政暨政策學系
099182,099,公共行政暨政策學系(飛鳶組)
099192,099,財政學系
099202,099,財政學系(飛鳶組)
099212,099,不動產與城鄉環境學系甲組
099222,099,不動產與城鄉環境學系乙組
099232,099,不動產與城鄉環境學系(飛鳶組)
099242,099,經濟學系
099252,099,經濟學系(飛鳶組)
099262,099,社會學系
099272,099,社會學系(飛鳶組)
099282,099,社會工作學系
099292,099,社會工作學系(飛鳶組)
099302,099,中國文學系
099312,099,中國文學系(飛鳶組)
099322,099,應用外語學系
099332,099,應用外語學系(飛鳶組)
099342,099,歷史學系
099352,099,歷史學系(飛鳶組)
099362,099,資訊工程學系
099372,099,資訊工程學系(APCS組)
099382,099,資訊工程學系(飛鳶組)
099392,099,通訊工程學系
099402,099,通訊工程學系(飛鳶組)
099412,099,電機工程學系
099422,099,電機工程學系(飛鳶組)
100012,100,教育學系
100022,100,輔導與諮商學系
100032,100,特殊教育學系
100042,100,幼兒教育學系
100052,100,數位學習設計與管理學系
100062,100,中國文學系
100072,100,應用歷史學系
100082,100,外國語言學系英語教學組
100092,100,外國語言學系應用外語組
100102,100,企業管理學系
100112,100,應用經濟學系
100122,100,科技管理學系
100132,100,資訊管理學系
100142,100,資訊管理學系(資安組)
100152,100,行銷與觀光管理學系
100162,100,財務金融學系
100172,100,財務金融學系(青年儲蓄帳戶組)
100182,100,農藝學系
100192,100,園藝學系
100202,100,森林暨自然資源學系
100212,100,木質材料與設計學系
100222,100,動物科學系
100232,100,農業生物科技學系
100242,100,景觀學系
100252,100,植物醫學系
100262,100,電子物理學系
100272,100,應用化學系
100282,100,應用數學系
100292,100,資訊工程學系
100302,100,資訊工程學系(APCS組)
100312,100,生物機電工程學系
100322,100,土木與水資源工程學系
100332,100,電機工程學系
100342,100,機械與能源工程學系
100352,100,食品科學系
100362,100,水生生物科學系
100372,100,生物資源學系
100382,100,生化科技學系
100392,100,微生物免疫與生物藥學系
100402,100,獸醫學系
100412,100,音樂學系(A組)
100422,100,音樂學系(B組)
100432,100,視覺藝術學系
100442,100,體育與健康休閒學系
101012,101,西洋語文學系
101022,101,運動健康與休閒學系
101032,101,東亞語文學系日語組
101042,101,東亞語文學系韓語組
101052,101,東亞語文學系越語組
101062,101,法律學系
101072,101,政治法律學系
101082,101,財經法律學系
101092,101,應用經濟學系
101102,101,亞太工商管理學系企業管理組
101112,101,亞太工商管理學系工業管理組
101122,101,資訊管理學系
101132,101,資訊管理學系(資安組)
101142,101,財務金融學系
101152,101,財務金融學系(青年儲蓄帳戶組)
101162,101,應用數學系
101172,101,應用化學系
101182,101,應用物理學系
101192,101,生命科學系
101202,101,電機工程學系
101212,101,土木與環境工程學系土木工程組
101222,101,土木與環境工程學系環境工程組
101232,101,化學工程及材料工程學系
101242,101,資訊工程學系
101252,101,資訊工程學系(資安組)
101262,101,建築學系
101272,101,工藝與創意設計學系
108012,108,醫學系
108022,108,醫學系(公費生)
108032,108,藥學系
108042,108,醫學檢驗生物技術學系
108052,108,物理治療學系
108062,108,公共衛生學系
108072,108,分子生物暨人類遺傳學系
108082,108,醫學影像暨放射科學系
108092,108,護理學系
108102,108,醫學資訊學系
108112,108,生物醫學暨工程學系
108122,108,傳播學系
108132,108,兒童發展與家庭教育學系
108142,108,社會工作學系
108152,108,人類發展與心理學系
108162,108,東方語文學系
108172,108,外國語文學系
108182,108,資訊科技與管理學系
108192,108,醫務暨健康管理學系
108202,108,經營管理學系
108212,108,國際服務產業管理學士學位學程
108222,108,翔飛A組
109012,109,醫學系
109022,109,醫學系(公費生)
109032,109,牙醫學系
109042,109,藥學系藥學組
109052,109,藥學系藥學組(英語組)
109062,109,藥學系臨床藥學組
109072,109,醫學檢驗暨生物技術學系
109082,109,護理學系
109092,109,保健營養學系
109102,109,公共衛生學系
109112,109,醫務管理學系
109122,109,呼吸治療學系
109132,109,高齡健康暨長期照護學系
109142,109,牙體技術學系
109152,109,口腔衛生學系
109162,109,生物醫學工程學系
109172,109,食品安全學系
109182,109,醫學系（展翅A組）
109192,109,牙醫學系（展翅B組）
109202,109,展翅C組
109212,109,展翅D組
109222,109,展翅E組
110012,110,企業與創業管理學系
110022,110,企業與創業管理學系(青年儲蓄帳戶組)
110032,110,國際企業學系
110042,110,商學院國際榮譽學士學位學程
110052,110,國際物流與運輸管理學系
110062,110,空運管理學系
110072,110,觀光與餐飲旅館學系
110082,110,觀光與餐飲旅館學系(青年儲蓄帳戶組)
110092,110,休閒事業管理學系
110102,110,資訊管理學系
110112,110,資訊管理學系(APCS組)
110122,110,資訊管理學系(青年儲蓄帳戶組)
110132,110,資訊傳播學系
110142,110,電影與創意媒體學系
110152,110,法律學系
110162,110,應用日語學系
110172,110,應用日語學系(青年儲蓄帳戶組)
110182,110,應用英語學系
110192,110,保健營養學系
110202,110,健康產業管理學系
110212,110,AI科技與創新設計學士學位學程
110222,110,AI科技與創新設計學士學位學程(APCS組)
112012,112,嬰幼兒保育學系(台北校區)
112022,112,長期照護學系(台北校區)
113012,113,財務金融學系
113022,113,財經法律學系
113032,113,企業管理學系
113042,113,金融管理學院學士班
113052,113,科技金融學系
113062,113,運動產業管理學士學位學程
113072,113,財務金融學系(青年儲蓄帳戶組)
130012,130,建築環境設計學士學位學程（社會組）
130022,130,建築環境設計學士學位學程（自然組）
130032,130,傳播學系（數位媒體與智能創作組）
130042,130,傳播學系（廣告公關與精準行銷組）
130052,130,傳播學系（流行音樂傳播與策展組）
130062,130,資訊應用學系（資訊系統與AI應用組）
130072,130,資訊應用學系（動畫與視覺特效組）
130082,130,資訊應用學系（數位遊戲開發組）
130092,130,資訊應用學系（虛擬製作與互動科技組）
130102,130,語文學系（華語文創組）
130112,130,語文學系（應用英日語組）
130122,130,語文學系（應用英韓語組）
130132,130,語文學系（歷史與文化傳播組）
130142,130,歷史學系
130152,130,社會學暨社會工作學系(A 組)
130162,130,社會學暨社會工作學系(B 組)
130172,130,心理學系
130182,130,公共行政與國際事務學系（國際與兩岸事務組）
130192,130,公共行政與國際事務學系（行政管理組）
130202,130,公共行政與國際事務學系（科技應用與地方創生組）
130212,130,公共行政與國際事務學系（宗教事務組）
130222,130,運動與健康促進管理學士學位學程
130232,130,管理學系
130242,130,應用經濟學系（財務金融組）
130252,130,應用經濟學系（國際商務組）
130262,130,樂活產業學系（永續生活組）
130272,130,樂活產業學系（輔助療法組）
130282,130,健康與創意蔬食產業學系
130292,130,產品與媒體設計學系（智慧產品設計組）
130302,130,產品與媒體設計學系（視覺媒體設計組）
134012,134,健康產業管理學系跨領域高齡智慧照顧組
134022,134,健康產業管理學系醫療機構管理組
134032,134,食品營養與保健生技學系食品營養組
134042,134,食品營養與保健生技學系藥用化粧品醫美組
134052,134,醫學檢驗暨生物技術學系醫事檢驗組
134062,134,醫學檢驗暨生物技術學系生物技術組
134072,134,心理學系心理師研修組
134082,134,心理學系諮商與臨床心理組
134092,134,心理學系諮商與臨床心理組（青年儲蓄帳戶組）
134102,134,心理學系工商與社會心理組
134112,134,視光學系
134122,134,聽力暨語言治療學系
134132,134,職能治療學系
134142,134,物理治療學系
134152,134,護理學系國際護理組
134162,134,護理學系智慧護理組
134172,134,護理學系臨床照護組
134182,134,長期照護學系
134192,134,生物資訊與醫學工程學系生醫資訊組
134202,134,生物資訊與醫學工程學系醫學工程組
134212,134,資訊工程學系人工智慧與機器人組
134222,134,資訊工程學系半導體資訊組
134232,134,資訊工程學系(APCS組)
134242,134,資訊工程學系(資安組)
134252,134,人工智慧學系
134262,134,資訊傳播學系
134272,134,經營管理學系行銷與企業管理組
134282,134,經營管理學系休閒遊憩管理組
134292,134,會計與資訊學系
134302,134,財務金融學系智能投資組
134312,134,財務金融學系金融科技組
134322,134,財經法律學系
134332,134,社會工作學系兒少與家庭社工組
134342,134,社會工作學系醫務與心衛社工組
134352,134,幼兒教育學系
134362,134,數位媒體設計學系動漫遊戲組
134372,134,數位媒體設計學系視覺傳達組
134382,134,創意商品設計學系
134392,134,時尚設計學系
134402,134,室內設計學系
150012,150,外國語文學系
150022,150,應用經濟與管理學系
150032,150,休閒產業與健康促進學系
150042,150,土木工程學系
150052,150,機械與機電工程學系
150062,150,化學工程與材料工程學系
150072,150,環境工程學系
150082,150,生物機電工程學系
150092,150,食品科學系
150102,150,生物技術與動物科學系
150112,150,森林暨自然資源學系
150122,150,園藝學系
150132,150,電機工程學系
150142,150,電子工程學系
150152,150,資訊工程學系
150162,150,資訊工程學系(APCS組)
150172,150,資訊工程學系(資安組)
151012,151,機械工程學系
151022,151,化學工程學系
151032,151,土木與防災工程學系
151042,151,材料科學工程學系
151052,151,環境與安全衛生工程學系
151062,151,能源工程學系
151072,151,建築學系
151082,151,工業設計學系
151092,151,電機工程學系
151102,151,電子工程學系(A組)
151112,151,電子工程學系(B組)
151122,151,光電工程學系
151132,151,資訊工程學系
151142,151,經營管理學系
151152,151,資訊管理學系
151162,151,資訊管理學系(APCS組)
151172,151,財務金融學系
151182,151,臺灣語文與傳播學系
151192,151,華語文學系
151202,151,文化觀光產業學系
151212,151,文化創意與數位行銷學系
152012,152,醫學系
152022,152,護理學系
152032,152,聽力暨語言治療學系聽力組
152042,152,聽力暨語言治療學系語言組
152052,152,視光學系
152062,152,醫學檢驗暨再生醫學學系
152072,152,醫學系(薪傳組)
152082,152,護理學系(薪傳組)
152092,152,聽力暨語言治療學系聽力組(薪傳組)
152102,152,視光學系(薪傳組)
152112,152,醫學檢驗暨再生醫學學系(薪傳組)
152122,152,聽力暨語言治療學系聽力組(青年儲蓄帳戶組)
153012,153,應用英語學系
153022,153,運動與休閒學系
153032,153,企業管理學系
153042,153,電機工程學系
153052,153,電機工程學系(APCS組)
153062,153,食品科學系
153072,153,土木與工程管理學系
153082,153,觀光管理學系
153092,153,資訊工程學系
153102,153,資訊工程學系(APCS組)
153112,153,資訊工程學系(資安組)
153122,153,建築學系
153132,153,國際暨大陸事務學系
153142,153,華語文學系
153152,153,海洋與邊境管理學系
153162,153,工業工程與管理學系
153172,153,護理學系(A組)
153182,153,護理學系(B組)
153192,153,長期照護學系
153202,153,社會工作學系
153212,153,都市計畫與景觀學系
154012,154,基督教博雅學系
154022,154,基督教博雅學系(青年儲蓄帳戶組)
