dept_id,univ_id,dept_name,category_id
045202,045,餐旅管理學系,1102
045212,045,廚藝暨美食學學系,1103
045222,045,國際企業經營英語學士學位學程(國際學院),1604
045232,045,應用日語學系,1203
045242,045,大眾傳播學系,1005
045252,045,電影與電視學系,0902
045262,045,醫學科學與生物科技學系醫藥組,0704
045272,045,醫學科學與生物科技學系生技組,0704
045282,045,營養學系,0703
045292,045,護理學系,0603
045302,045,醫學影像暨放射科學系,0610
045312,045,物理治療學系,0605
045322,045,職能治療學系,0606
045332,045,醫學檢驗技術學系,0607
045342,045,醫學系(公費生),0601
045352,045,視覺藝術與設計學系,0903
046012,046,企業管理學系品牌行銷組（臺北校區）,1601
046022,046,企業管理學系企業管理組（臺北校區）,1601
046032,046,會計學系會計審計組（臺北校區）,1602
046042,046,會計學系稅務規劃組（臺北校區）,1602
046052,046,財務金融學系（臺北校區）,1603
046062,046,資訊應用與金融保險學系金融組（臺北校區）,1607
046072,046,資訊應用與金融保險學系資訊組（臺北校區）,1607
046082,046,國際企業學系跨境電商經營組（臺北校區）,1604
046092,046,國際企業學系外貿行銷管理組（臺北校區）,1604
046102,046,人工智慧應用暨管理學士學位學程（臺北校區）,1607
046112,046,新媒體暨傳播管理學系（臺北校區）,1005
046122,046,廣播電視學系（臺北校區）,0902
046132,046,廣告暨策略行銷學系（臺北校區）,1601
046142,046,影音新聞暨社群傳播學系（臺北校區）,1005
046152,046,傳播學院全媒體大一不分系學士班（臺北校區）,1005
046162,046,法律學系（臺北校區）,1401
046172,046,財金法律學系（臺北校區）,1401
046182,046,國際企業與貿易學士學位學程（全英語課程．臺北校區）,1604
046192,046,新聞與大眾傳播學士學位學程（全英語課程．臺北校區）,1005
046202,046,時尚與創新管理學士學位學程（全英語課程．臺北校區）,1601
046212,046,國際事務與外交學士學位學程（全英語課程．臺北校區）,1402
046222,046,資訊科技應用與管理學士學位學程（全英語授課．桃園校區）,1607
046232,046,應用中文與華語文教學系文教傳播組（桃園校區）,1304
046242,046,應用中文與華語文教學系語文創作組（桃園校區）,1304
046252,046,應用英語學系（桃園校區）,1201
046262,046,應用日語學系（桃園校區）,1203
046272,046,商業設計學系（桃園校區）,0903
046282,046,商品設計學系（桃園校區）,0903
046292,046,數位媒體設計學系（桃園校區）,0903
046302,046,建築學系（桃園校區）,0801
046312,046,都市設計與永續發展學系智慧城市與無人機應用組（桃園校區）,0803
046322,046,都市設計與永續發展學系都市更新與土地開發組（桃園校區）,0803
046332,046,觀光事業學系（桃園校區）,1102
046342,046,休閒遊憩管理學系（桃園校區）,1101
046352,046,餐旅管理學系（桃園校區）,1102
046362,046,犯罪防治學系（桃園校區）,1404
046372,046,公共事務與行政管理學系（桃園校區）,1403
046382,046,諮商臨床與工商心理學系（桃園校區）,1002
046392,046,金融學系（桃園校區）,1703
046402,046,金融科技應用學系（桃園校區）,1703
046412,046,資訊管理學系人工智慧應用組（桃園校區）,1607
046422,046,資訊管理學系巨量資料管理組（桃園校區）,1607
046432,046,資訊管理學系電子商務管理組（桃園校區）,1607
046442,046,人工智慧應用學系（桃園校區）,1501
046452,046,資訊工程學系甲組（桃園校區）,1501
046462,046,資訊工程學系乙組（桃園校區）,1501
046472,046,電機工程學系（桃園校區）,0301
046482,046,半導體應用學士學位學程（桃園校區）,0302
046492,046,智慧醫療與永續管理學系健康永續管理組（桃園校區）,0609
046502,046,智慧醫療與永續管理學系智慧醫療產業組（桃園校區）,0609
046512,046,生物科技學系智慧應用生技組（桃園校區）,0704
046522,046,生物科技學系食品生技組（桃園校區）,0704
046532,046,生物醫學工程學系生醫光電組（桃園校區）,0705
046542,046,生物醫學工程學系人工智慧醫療組（桃園校區）,0705
046552,046,資訊應用與金融保險學系（青年儲蓄帳戶組．臺北校區）,1607
046562,046,影音新聞暨社群傳播學系（青年儲蓄帳戶組．臺北校區）,1005
046572,046,金融科技應用學系（青年儲蓄帳戶組．桃園校區）,1703
046582,046,智慧醫療與永續管理學系（青年儲蓄帳戶組．桃園校區）,0609
047012,047,新聞學系,1101
047022,047,廣播電視電影學系廣播與聲音設計組,1102
047032,047,廣播電視電影學系電視組,1102
047042,047,廣播電視電影學系電影組,1102
047052,047,圖文傳播學系,1103
047062,047,公共關係暨廣告學系,1104
047072,047,口語傳播暨社群媒體學系,1101
047082,047,資訊傳播學系,1101
047092,047,數位多媒體設計學系,0904
047102,047,傳播管理學系,1601
047112,047,資訊管理學系智慧商務暨數據傳播組,1607
047122,047,資訊管理學系智慧商務暨數據傳播組(資安組),1607
047132,047,資訊管理學系人工智慧暨科技傳播組,1607
047142,047,資訊管理學系人工智慧暨科技傳播組(資安組),1607
047152,047,財務金融學系,1703
047162,047,行政管理學系行政與法律組,1504
047172,047,行政管理學系政策與傳播組,1505
047182,047,觀光學系餐旅經營管理組,1102
047192,047,觀光學系旅遊暨休閒事業管理組,1101
047202,047,經濟學系產業經濟組,1707
047212,047,經濟學系總體金融組,1707
047222,047,經濟學系AI與商業分析組,1707
047232,047,企業管理學系人工智慧管理組,1601
047242,047,企業管理學系跨域創新組,1601
047252,047,社會心理學系,1001
047262,047,英語暨傳播應用學系,1201
047272,047,日本語文學系,1203
047282,047,法律學系,1502
050012,050,食品營養與保健生技學系(臺北校區),1807
050022,050,食品營養與保健生技學系食品創新與科技法律組(臺北校區),1807
050032,050,食品營養與保健生技學系(青年儲蓄帳戶組)(臺北校區),1807
050042,050,社會工作學系兒少、家庭與司法組(臺北校區),1003
050052,050,社會工作學系老人、長照與身障組(臺北校區),1003
050062,050,社會工作學系心理衛生與醫務組(臺北校區),1003
050072,050,家庭研究與兒童發展學系幼兒教保組(臺北校區),1403
050082,050,家庭研究與兒童發展學系家庭教育與輔導組(臺北校區),1401
050092,050,餐飲管理學系廚藝組(臺北校區),1102
050102,050,餐飲管理學系餐旅組(臺北校區),1102
050112,050,法律學系(臺北校區),1501
050122,050,服裝設計學系(臺北校區),0908
050132,050,媒體傳達設計學系動畫影像設計組(臺北校區),0904
050142,050,媒體傳達設計學系創意媒體設計組(臺北校區),0904
050152,050,工業產品設計學系(臺北校區),0906
050162,050,建築設計學系人文藝術組(臺北校區),0801
050172,050,建築設計學系創意科技組(臺北校區),0801
050182,050,建築職人學士學位學程(臺北校區),0801
050192,050,會計學系會計審計組(臺北校區),1602
050202,050,會計學系永續會計組(臺北校區),1602
050212,050,國際經營與貿易學系經貿管理組(臺北校區),1704
050222,050,國際經營與貿易學系跨境行銷組(臺北校區),1704
050232,050,國際經營與貿易學系國際金融組(臺北校區),1704
050242,050,國際經營與貿易學系智慧物流組(臺北校區),1704
050252,050,企業管理學系策略管理組(臺北校區),1601
050262,050,企業管理學系ＡＩ行銷組(臺北校區),1601
050272,050,企業管理學系綠色永續組(臺北校區),1601
050282,050,企業管理學系創新創業組(臺北校區),1601
050292,050,企業管理學系(青年儲蓄帳戶組)(臺北校區),1601
050302,050,財務金融學系(臺北校區),1703
050312,050,財務金融學系數位行銷設計組(臺北校區),1703
050322,050,風險管理與保險學系(臺北校區),1706
050332,050,應用外語學系(臺北校區),1201
050342,050,應用外語學系數位應用組(臺北校區),1201
050352,050,資訊科技與管理學系人工智慧與大數據組(臺北校區),1607
050362,050,資訊科技與管理學系雲端運算與物聯網組(臺北校區),1607
050372,050,資訊科技與管理學系數位媒體設計組(臺北校區),1607
050382,050,資訊科技與管理學系(APCS組)(臺北校區),1607
050392,050,資訊科技與管理學系(資安組)(臺北校區),1607
050402,050,資訊科技與管理學系(青年儲蓄帳戶組)(臺北校區),1607
050412,050,國際企業英語學士學位學程(社會組)(臺北校區),1204
050422,050,國際企業英語學士學位學程(自然組)(臺北校區),1204
050432,050,智慧服務管理英語學士學位學程(社會組)(臺北校區),1601
050442,050,智慧服務管理英語學士學位學程(自然組)(臺北校區),1601
050452,050,國際企業管理學系公司理財投資組(高雄校區),1704
050462,050,國際企業管理學系外匯數位金融組(高雄校區),1704
050472,050,國際企業管理學系品牌行銷企劃組(高雄校區),1704
050482,050,國際企業管理學系日韓商務與貿易組(高雄校區),1704
050492,050,金融管理學系金融實務組(高雄校區),1703
050502,050,金融管理學系數位金融組(高雄校區),1703
050512,050,金融管理學系金融商品組(高雄校區),1703
050522,050,金融管理學系產業實習組(高雄校區),1703
050532,050,金融管理學系財務金融組(高雄校區),1703
050542,050,資訊管理學系物聯網應用組(高雄校區),1607
050552,050,資訊管理學系人工智慧與雲端應用組(高雄校區),1607
050562,050,資訊管理學系資訊科技組(高雄校區),1607
050572,050,資訊科技與通訊學系智慧機器人組(高雄校區),1606
050582,050,資訊科技與通訊學系人工智慧組(高雄校區),1606
050592,050,資訊科技與通訊學系無人機組(高雄校區),1606
050602,050,資訊科技與通訊學系App設計組(高雄校區),1606
050612,050,資訊科技與通訊學系(青年儲蓄帳戶組)(高雄校區),1606
050622,050,數位多媒體遊戲設計學系互動遊戲設計組(高雄校區),0904
050632,050,數位多媒體遊戲設計學系(青年儲蓄帳戶組)(高雄校區),0904
050642,050,電腦動畫學士學位學程3D動畫製作及視覺特效組(高雄校區),0904
050652,050,電腦動畫學士學位學程2D3D動畫通修組(高雄校區),0904
050662,050,觀光管理學系文化與自然旅遊經營組(高雄校區),1101
050672,050,休閒產業管理學系環境教育與休閒規劃設計組(高雄校區),1101
050682,050,休閒產業管理學系精品咖啡烘焙經營組(高雄校區),1101
050692,050,休閒產業管理學系(青年儲蓄帳戶組)(高雄校區),1101
050702,050,應用日文學系(高雄校區),1203
050712,050,應用日文學系商務組(高雄校區),1203
050722,050,應用日文學系翻譯組(高雄校區),1203
050732,050,應用日文學系實習組(高雄校區),1203
050742,050,應用日文學系(青年儲蓄帳戶組)(高雄校區),1203
050752,050,音樂學系(臺北校區),0903
050762,050,音樂學系Ｂ組(臺北校區),0903
050772,050,數位多媒體遊戲設計學系數位多媒體與AI應用設計組(高雄校區),0904
050782,050,數位多媒體遊戲設計學系3D多媒體遊戲美術設計組(高雄校區),0904
050792,050,數位多媒體遊戲設計學系遊戲美術設計組(高雄校區),0904
050802,050,電腦動畫學士學位學程2D動畫創作製作組(高雄校區),0904
050812,050,電腦動畫學士學位學程2D動畫美術設計組(高雄校區),0904
050822,050,服飾設計與經營學系品牌經營與行銷組(高雄校區),0908
050832,050,服飾設計與經營學系服飾設計與數位應用組(高雄校區),0908
050842,050,時尚設計學系媒傳影像設計組(高雄校區),0908
050852,050,時尚設計學系髮妝造型設計組(高雄校區),0908
050862,050,時尚設計學系服裝造型設計組(高雄校區),0908
050872,050,觀光管理學系旅運暨運動觀光事業組(高雄校區),1101
050882,050,休閒產業管理學系遊憩運動企劃組(高雄校區),1101
051012,051,企業管理學系行銷組,1604
051022,051,企業管理學系數位經營組,1601
051032,051,企業管理學系企業永續發展組,1601
051042,051,企業管理學系創新應用組,1601
051052,051,企業管理學系(青年儲蓄帳戶組),1601
051062,051,國際企業學系國際經營管理組,1704
051072,051,國際企業學系金融貿易組,1704
051082,051,國際企業學系航運物流組,1704
051092,051,會計資訊學系財務應用組,1602
051102,051,會計資訊學系稅務應用組,1602
051112,051,會計資訊學系產業實習組,1602
051122,051,航運管理學系,1705
051132,051,財務金融學系金融科技組,1703
051142,051,財務金融學系投資理財組,1703
051152,051,財務金融學系金融實務組,1703
051162,051,財務金融學系產業實習組,1703
051172,051,財務金融學系(青年儲蓄帳戶組),1703
051182,051,觀光與餐飲管理學系專業技術組,1102
051192,051,觀光與餐飲管理學系日韓交流組,1102
051202,051,觀光與餐飲管理學系國際雙聯組,1102
051212,051,觀光與餐飲管理學系(青年儲蓄帳戶組),1102
051222,051,醫務管理學系,0708
051232,051,生物科技學系生技醫學組,0704
051242,051,生物科技學系生物檢測組,0704
051252,051,健康心理學系,1001
051262,051,保健營養學系,0703
051272,051,護理學系,1804
051282,051,職業安全與衛生學系職業安全衛生管理組,1901
051292,051,職業安全與衛生學系安全衛生AI科技組,1901
051302,051,職業安全與衛生學系職業安全組,1901
051312,051,職業安全與衛生學系職業衛生組,1901
051322,051,職業安全與衛生學系(青年儲蓄帳戶組),1901
051332,051,食品安全衛生與檢驗學士學位學程食品安全管理組,0703
051342,051,食品安全衛生與檢驗學士學位學程食品科技組,0703
051352,051,食品安全衛生與檢驗學士學位學程食品檢驗組,0703
051362,051,消防安全學士學位學程消防實務管理組,1902
051372,051,消防安全學士學位學程火場鑑識組,1902
051382,051,消防安全學士學位學程消防防災技術組,1902
051392,051,消防安全學士學位學程(青年儲蓄帳戶組),1902
051402,051,綠能與環境資源學系綠能產業管理組,0504
051412,051,綠能與環境資源學系綠能產業實務組,0504
051422,051,綠能與環境資源學系綠能環境科技組,0503
051432,051,營建工程安全學士學位學程,0205
051442,051,大眾傳播學系,1101
051452,051,翻譯學系智慧科技與經貿媒體跨域組,1205
051462,051,翻譯學系語文教學與觀光會展實務組,1205
051472,051,社會工作學系A組,1003
051482,051,社會工作學系B組,1003
051492,051,社會工作學系(青年儲蓄帳戶組),1003
051502,051,應用日語學系語文翻譯組,1203
051512,051,應用日語學系觀光產業組,1203
051522,051,數位媒體設計學系數位媒體設計組,0904
051532,051,數位媒體設計學系互動設計組,0904
051542,051,資訊工程學系,1606
051552,051,資訊工程學系(APCS組),1606
051562,051,美術學系藝術創作組,0901
051572,051,美術學系應用藝術組,0901
051582,051,書畫藝術學系甲組,0902
051592,051,書畫藝術學系乙組,0902
051602,051,運動競技學系,2001
056012,056,圖文傳播藝術學系,0904
056022,056,廣播電視學系,1102
056032,056,電影學系,1102
056042,056,戲劇學系,0905
056052,056,音樂學系,0903
056062,056,中國音樂學系作曲組,0903
056072,056,中國音樂學系聲樂組,0903
056082,056,中國音樂學系管樂組,0903
056092,056,中國音樂學系彈弦組,0903
056102,056,中國音樂學系撥弦組,0903
056112,056,中國音樂學系擦弦組（一）–胡琴,0903
056122,056,中國音樂學系擦弦組（二）–低音擦弦,0903
056132,056,中國音樂學系擊樂組,0903
056142,056,美術學系,0901
056152,056,書畫藝術學系,0902
056162,056,雕塑學系,0901
056172,056,古蹟藝術修護學系,1307
056182,056,視覺傳達設計學系,0904
056192,056,工藝設計學系,0906
056202,056,多媒體動畫藝術學系,0904
056212,056,舞蹈學系,0907
058012,058,中國語文學系,1304
058022,058,外國語文學系,1201
058032,058,社會政策與社會工作學系,1003
058042,058,公共行政與政策學系,1505
058052,058,歷史學系,1305
058062,058,東南亞學系,1006
058072,058,國際企業學系,1704
058082,058,經濟學系,1707
058092,058,資訊管理學系,1607
058102,058,資訊管理學系(資安組),1607
058112,058,財務金融學系,1703
058122,058,觀光休閒與餐旅管理學系觀光休閒組,1101
058132,058,觀光休閒與餐旅管理學系餐旅管理組,1102
058142,058,管理學院學士班,1601
058152,058,國際文教與比較教育學系,1401
058162,058,教育政策與行政學系,1405
058172,058,諮商心理與人力資源發展學系諮商心理組,1001
058182,058,諮商心理與人力資源發展學系終身學習與人力資源發展組,1007
058192,058,教育學院學士班教育科技與資訊組,1406
058202,058,教育學院學士班教育心理與輔導組,1402
058212,058,資訊工程學系,1606
058222,058,資訊工程學系(APCS組),1606
058232,058,資訊工程學系(資安組),1606
058242,058,土木工程學系,0201
058252,058,電機工程學系,0203
058262,058,應用化學系,0102
058272,058,應用材料及光電工程學系,0204
058282,058,科技學院學士班,0200
058292,058,科技學院學士班(資安組),0200
058302,058,護理學系,1804
059012,059,財務金融學系,1703
059022,059,財務金融學系證券投資組,1703
059032,059,財務金融學系AI智慧理財組,1703
059042,059,企業管理學系經營管理組,1601
059052,059,企業管理學系行銷企劃組,1601
059062,059,企業管理學系創新創業組,1601
059072,059,企業管理學系文創管理組,1601
059082,059,旅遊管理學系觀光旅遊經營組,1101
059092,059,旅遊管理學系觀光導覽組,1101
059102,059,旅遊管理學系旅館管理組,1102
059112,059,旅遊管理學系餐宴廚藝組,1102
059122,059,管理學院國際企業學士學位學程,1704
059132,059,管理學院國際企業學士學位學程國際數位行銷組,1704
059142,059,生死學系殯葬服務組,1001
059152,059,生死學系諮商組,1001
059162,059,幼兒教育學系幼兒教保組,1403
059172,059,幼兒教育學系多元創新組,1403
059182,059,文學系,1301
059192,059,文學系藝文創作組,1301
059202,059,外國語文學系應用英語組,1201
059212,059,外國語文學系英日組,1201
059222,059,社會工作學系,1003
059232,059,社會工作學系長期照顧管理組,1003
059242,059,社會工作學系家庭社會工作組,1003
059252,059,社會工作學系兒少社會工作組,1003
059262,059,社會工作學系醫務社會工作組,1003
059272,059,傳播學系廣告公關新聞組,1801
059282,059,傳播學系數位影音製作組,1801
059292,059,傳播學系影劇表演藝術組,1801
059302,059,國際事務與企業學系,1704
059312,059,國際事務與企業學系國際政經與貿易組,1704
059322,059,國際事務與企業學系公共事務與管理組,1704
059332,059,視覺藝術與設計學系繪畫文創組,0904
059342,059,視覺藝術與設計學系數位設計組,0904
059352,059,音樂跨域設計與藝術管理學士學位學程展演創作組,0903
059362,059,音樂跨域設計與藝術管理學士學位學程藝術管理組,0903
059372,059,建築學系,0206
059382,059,建築學系社會組,0206
059392,059,建築學系自然組,0206
059402,059,產品與室內設計學系,0904
059412,059,產品與室內設計學系(青年儲蓄帳戶組),0904
059422,059,資訊工程學系,1606
059432,059,資訊工程學系人工智慧科技組,1606
059442,059,資訊工程學系資訊電子組,1606
059452,059,資訊工程學系互動遊戲設計組,1606
059462,059,自然生物科技學系,0704
059472,059,自然生物科技學系生技療癒組,0704
059482,059,自然生物科技學系食品生技組,0704
059492,059,資訊管理學系,1607
059502,059,資訊管理學系人工智慧應用組,1607
059512,059,資訊管理學系大數據分析組,1607
059522,059,半導體應用學士學位學程IC設計組,0208
059532,059,半導體應用學士學位學程IC製程組,0208
059542,059,半導體應用學士學位學程封裝與材料組,0208
060012,060,體育學系(一般組),1404
060022,060,體育學系(青年儲蓄帳戶組),1404
060032,060,休閒運動學系,1101
060042,060,運動事業管理學系,1601
060052,060,運動健康科學學系,0608
060062,060,運動資訊與傳播學系,1802
060072,060,體育學系(運動專長組),1404
063012,063,藝術史與文化資產學系,1307
063022,063,應用音樂學系,0903
063032,063,材質創作與設計系,0904
063042,063,材質創作與設計系(青年儲蓄帳戶組),0904
065012,065,社會工作學系,1003
065022,065,應用心理學系,1001
065032,065,法律學系,1501
065042,065,大眾傳播學系,1801
065052,065,應用日語學系,1201
065062,065,餐旅管理學系,1102
065072,065,視覺傳達設計學系,0904
065082,065,藝術與創意設計學系,0904
079012,079,人文與資訊學系,1302
079022,079,宗教文化與資訊管理學系,1304
079032,079,宗教文化與資訊管理學系生命關懷組,1304
079042,079,宗教文化與資訊管理學系資訊與文創組,1302
079052,079,應用日語學系,1203
079062,079,應用日語學系(青年儲蓄帳戶組),1203
079072,079,資訊工程學系人工智慧應用組,0101
079082,079,資訊工程學系多媒體遊戲設計組,0101
079092,079,資訊工程學系(APCS組),0101
079102,079,資訊工程學系(青年儲蓄帳戶組),0101
079112,079,法律學系財經科技法律組,1501
079122,079,法律學系法律應用實務組,1501
079132,079,財務金融學系,1701
079142,079,財務金融學系(青年儲蓄帳戶組),1701
079152,079,國際經營與貿易學系,1604
079162,079,國際經營與貿易學系(青年儲蓄帳戶組),1604
079172,079,經濟學系,1707
079182,079,企業管理學系,1601
079192,079,運動管理學系,1802
079202,079,運動資訊傳播學系,1802
079212,079,運動資訊傳播學系(青年儲蓄帳戶組),1802
079222,079,觀光事業學系,1801
079232,079,航空事業學系,1607
079242,079,音樂應用學系-跨域應用組,0902
079252,079,音樂應用學系-音樂表演組,0902
099012,099,法律學系法學組,1501
099022,099,法律學系法學組(飛鳶組),1501
099032,099,法律學系司法組,1501
099042,099,法律學系司法組(飛鳶組),1501
099052,099,法律學系財經法組,1503
099062,099,法律學系財經法組(飛鳶組),1503
099072,099,企業管理學系,1601
099082,099,企業管理學系(飛鳶組),1601
099092,099,金融與合作經營學系,1706
099102,099,金融與合作經營學系(飛鳶組),1706
099112,099,會計學系,1702
099122,099,會計學系(飛鳶組),1702
099132,099,統計學系,1707
099142,099,統計學系(飛鳶組),1707
099152,099,休閒運動管理學系,1803
099162,099,休閒運動管理學系(飛鳶組),1803
099172,099,公共行政暨政策學系,1505
099182,099,公共行政暨政策學系(飛鳶組),1505
099192,099,財政學系,1705
099202,099,財政學系(飛鳶組),1705
099212,099,不動產與城鄉環境學系甲組,1506
099222,099,不動產與城鄉環境學系乙組,1506
099232,099,不動產與城鄉環境學系(飛鳶組),1506
099242,099,經濟學系,1707
099252,099,經濟學系(飛鳶組),1707
099262,099,社會學系,1002
099272,099,社會學系(飛鳶組),1002
099282,099,社會工作學系,1003
099292,099,社會工作學系(飛鳶組),1003
099302,099,中國文學系,1301
099312,099,中國文學系(飛鳶組),1301
099322,099,應用外語學系,1201
099332,099,應用外語學系(飛鳶組),1201
099342,099,歷史學系,1305
099352,099,歷史學系(飛鳶組),1305
099362,099,資訊工程學系,0101
099372,099,資訊工程學系(APCS組),0101
099382,099,資訊工程學系(飛鳶組),0101
099392,099,通訊工程學系,0204
099402,099,通訊工程學系(飛鳶組),0204
099412,099,電機工程學系,0201
099422,099,電機工程學系(飛鳶組),0201
100012,100,教育學系,1401
100022,100,教育學系(公費生A組),1401
100032,100,教育學系(公費生B組),1401
100042,100,輔導與諮商學系,1014
100052,100,特殊教育學系,1404
100062,100,幼兒教育學系,1406
100072,100,數位學習設計與管理學系,0106
100082,100,中國文學系,1301
100092,100,應用歷史學系,1305
100102,100,外國語言學系英語教學組,1205
100112,100,外國語言學系應用外語組,1201
100122,100,企業管理學系,1601
100132,100,應用經濟學系,1707
100142,100,科技管理學系,1601
100152,100,資訊管理學系,0107
100162,100,資訊管理學系(資安組),0107
100172,100,行銷與觀光管理學系,1609
100182,100,行銷與觀光管理學系(青年儲蓄帳戶組),1609
100192,100,財務金融學系,1701
100202,100,財務金融學系(青年儲蓄帳戶組),1701
100212,100,農藝學系,0604
100222,100,園藝學系,0606
100232,100,森林暨自然資源學系,0607
100242,100,木質材料與設計學系,0607
100252,100,動物科學系,0605
100262,100,農業生物科技學系,0505
100272,100,景觀學系,0803
100282,100,植物醫學系,0602
100292,100,電子物理學系,0303
100302,100,應用化學系,0302
100312,100,應用數學系,0301
100322,100,資訊工程學系,0101
100332,100,資訊工程學系(APCS組),0101
100342,100,生物機電工程學系,0206
100352,100,生物機電工程學系(青年儲蓄帳戶組),0206
100362,100,土木與水資源工程學系,0208
100372,100,電機工程學系,0201
100382,100,機械與能源工程學系,0206
100392,100,食品科學系,0409
100402,100,水生生物科學系,0505
100412,100,生物資源學系,0609
100422,100,生化科技學系,0305
100432,100,微生物免疫與生物藥學系,0504
100442,100,獸醫學系,0610
100452,100,音樂學系(A組),0902
100462,100,音樂學系(B組),0902
100472,100,視覺藝術學系,0904
100482,100,視覺藝術學系(青年儲蓄帳戶組),0904
100492,100,體育與健康休閒學系,1804
101012,101,西洋語文學系,1201
101022,101,運動健康與休閒學系,1804
101032,101,東亞語文學系日語組,1203
101042,101,東亞語文學系韓語組,1204
101052,101,東亞語文學系越語組,1204
101062,101,法律學系,1501
101072,101,政治法律學系,1504
101082,101,財經法律學系,1503
101092,101,應用經濟學系,1707
101102,101,亞太工商管理學系企業管理組,1601
101112,101,亞太工商管理學系工業管理組,1608
101122,101,資訊管理學系,0107
101132,101,資訊管理學系(資安組),0107
101142,101,財務金融學系,1701
101152,101,應用數學系,0301
101162,101,應用化學系,0302
101172,101,應用物理學系,0303
101182,101,生命科學系,0504
101192,101,電機工程學系,0201
101202,101,電機工程學系(青年儲蓄帳戶組),0201
101212,101,土木與環境工程學系土木工程組,0208
101222,101,土木與環境工程學系環境工程組,0213
101232,101,化學工程及材料工程學系,0211
101242,101,資訊工程學系,0101
101252,101,資訊工程學系(資安組),0101
101262,101,建築學系,0802
101272,101,工藝與創意設計學系,0806
108012,108,醫學系,0401
108022,108,醫學系(公費生),0401
108032,108,藥學系,0408
108042,108,醫學檢驗生物技術學系,0407
108052,108,物理治療學系,0405
108062,108,公共衛生學系,0402
108072,108,分子生物暨人類遺傳學系,0504
108082,108,醫學影像暨放射科學系,0408
108092,108,護理學系,0406
108102,108,資訊工程學系,0101
108112,108,生物醫學暨工程學系,0506
108122,108,傳播學系,1102
108132,108,兒童發展與家庭教育學系,1015
108142,108,社會工作學系,1003
108152,108,人類發展與心理學系,1001
108162,108,外語暨新興科技應用學系,1201
108172,108,資訊科技與管理學系,0107
108182,108,醫務暨健康管理學系,1604
108192,108,經營管理學系,1601
108202,108,翔飛A組(醫技系、物治系),0407
108212,108,翔飛B組(藥學系),0408
108222,108,翔飛C組(護理學系),0406
108232,108,資訊工程學系(APCS組),0101
109012,109,醫學系,0401
109022,109,牙醫學系,0403
109032,109,藥學系藥學組,0408
109042,109,藥學系藥學組(英語組),0408
109052,109,藥學系臨床藥學組,0408
109062,109,醫學檢驗暨生物技術學系,0407
109072,109,護理學系,0406
109082,109,保健營養學系,0409
109092,109,公共衛生學系,0402
109102,109,醫務管理學系,1604
109112,109,呼吸治療學系,0410
109122,109,高齡健康暨長期照護學系,0411
109132,109,牙體技術學系,0403
109142,109,口腔衛生學系,0412
109152,109,生物醫學工程學系,0506
109162,109,食品安全學系,0409
109172,109,醫學系（展翅A組),0401
109182,109,牙醫學系（展翅B組),0403
109192,109,展翅C組,0408
109202,109,展翅D組,0406
109212,109,展翅E組,0407
110012,110,企業與創業管理學系,1601
110022,110,企業與創業管理學系(青年儲蓄帳戶組),1601
110032,110,國際企業學系,1704
110042,110,商學院國際榮譽學士學位學程,1601
110052,110,國際物流與運輸管理學系,1612
110062,110,空運管理學系,1612
110072,110,觀光與餐飲旅館學系,1805
110082,110,休閒與運動管理學系,1803
110092,110,資訊管理學系,0107
110102,110,資訊傳播學系,1101
110112,110,電影與創意媒體學系,1103
110122,110,法律學系,1501
110132,110,應用日語學系,1203
110142,110,應用日語學系(青年儲蓄帳戶組),1203
110152,110,應用英語學系,1201
110162,110,應用英語學系(青年儲蓄帳戶組),1201
110172,110,保健營養學系,0409
110182,110,健康產業管理學系,1802
110192,110,AI科技與創新設計學士學位學程,0104
112012,112,嬰幼兒保育學系(台北校區),1014
112022,112,長期照護學系(台北校區),0411
113012,113,財務金融學系,1701
113022,113,財經法律學系,1501
113032,113,企業管理學系,1601
113042,113,金融管理學院學士班,1701
113052,113,科技金融學系,1701
113062,113,運動產業管理學士學位學程,1802
113072,113,財務金融學系(青年儲蓄帳戶組),1701
130012,130,建築環境設計學士學位學程(社會組),0801
130022,130,建築環境設計學士學位學程(自然組),0801
130032,130,傳播學系(數位媒體與智能創作組),1101
130042,130,傳播學系(廣告公關與精準行銷組),1102
130052,130,傳播學系(流行音樂傳播與策展組),1102
130062,130,資訊應用學系(資訊系統開發組),0107
130072,130,資訊應用學系(動畫與視覺特效組),0104
130082,130,資訊應用學系(數位遊戲開發組),0101
130092,130,人工智慧技術與應用學士學位學程,0105
130102,130,語文學系(華語文創組),1204
130112,130,語文學系(應用英日語組),1201
130122,130,語文學系(應用英韓語組),1205
130132,130,歷史學系,1305
130142,130,社會工作學系(A組),1003
130152,130,社會工作學系(B組),1003
130162,130,心理學系,1001
130172,130,公共行政與國際事務學系,1503
130182,130,運動與健康促進管理學士學位學程,1804
130192,130,應用經濟學系(財務金融組),1701
130202,130,應用經濟學系(國際商務組),1704
130212,130,產品與媒體設計學系（智慧產品設計組),0903
130222,130,產品與媒體設計學系（視覺媒體設計組),0903
134012,134,健康產業管理學系跨領域高齡智慧照顧組,0411
134022,134,健康產業管理學系醫療機構管理組,1610
134032,134,食品營養與保健生技學系食品營養組,0410
134042,134,食品營養與保健生技學系藥用化粧品醫美組,0412
134052,134,醫學檢驗暨生物技術學系醫事檢驗組,0407
134062,134,醫學檢驗暨生物技術學系生物技術組,0505
134072,134,心理學系心理師研修組,1001
134082,134,心理學系諮商與臨床心理組,1006
