univ_name,department,academic_cluster,category,category_id
實踐大學,服裝設計學系,建築與設計學群,時尚與服裝設計學類,0808
實踐大學,服飾設計與經營學系,建築與設計學群,時尚與服裝設計學類,0808
輔仁大學,織品服裝學系,建築與設計學群,時尚與服裝設計學類,0808
銘傳大學,時尚與創新管理學士學位學程,建築與設計學群,時尚與服裝設計學類,0808
元智大學,藝術與設計學系,建築與設計學群,藝術與設計學類,0809
南華大學,產品與室內設計學系,建築與設計學群,藝術與設計學類,0809
南華大學,視覺藝術與設計學系,建築與設計學群,藝術與設計學類,0809
國立嘉義大學,視覺藝術學系,建築與設計學群,藝術與設計學類,0809
國立屏東大學,視覺藝術學系,建築與設計學群,藝術與設計學類,0809
國立東華大學,藝術與設計學系,建築與設計學群,藝術與設計學類,0809
國立清華大學,藝術與設計學系,建築與設計學群,藝術與設計學類,0809
國立臺北教育大學,藝術與造形設計學系,建築與設計學群,藝術與設計學類,0809
國立臺南大學,視覺藝術與設計學系,建築與設計學群,藝術與設計學類,0809
國立臺南藝術大學,材質創作與設計系,建築與設計學群,藝術與設計學類,0809
國立臺東大學,美術產業學系,建築與設計學群,藝術與設計學類,0809
國立臺灣海洋大學,海洋文創設計產業學士學位學程,建築與設計學群,藝術與設計學類,0809
國立高雄師範大學,視覺設計學系,建築與設計學群,藝術與設計學類,0809
大葉大學,設計學系,建築與設計學群,藝術與設計學類,0809
大葉大學,造形藝術學系,建築與設計學群,藝術與設計學類,0809
玄奘大學,藝術與創意設計學系,建築與設計學群,藝術與設計學類,0809
玄奘大學,藝術設計學院學士班,建築與設計學群,藝術與設計學類,0809
義守大學,視覺藝術與設計學系,建築與設計學群,藝術與設計學類,0809
臺北市立大學,視覺藝術學系,建築與設計學群,藝術與設計學類,0809
逢甲大學,澳洲新南威爾斯大學設計雙學士學位學程,建築與設計學群,藝術與設計學類,0809
中國文化大學,美術學系,藝術學群,美術學類,0901
國立嘉義大學,視覺藝術學系,藝術學群,美術學類,0901
國立屏東大學,視覺藝術學系,藝術學群,美術學類,0901
國立彰化師範大學,美術學系,藝術學群,美術學類,0901
國立臺中教育大學,美術學系,藝術學群,美術學類,0901
國立臺北藝術大學,美術學系,藝術學群,美術學類,0901
國立臺灣師範大學,美術學系,藝術學群,美術學類,0901
國立臺灣藝術大學,書畫藝術學系,藝術學群,美術學類,0901
國立臺灣藝術大學,美術學系,藝術學群,美術學類,0901
國立高雄師範大學,美術學系,藝術學群,美術學類,0901
東海大學,美術學系,藝術學群,美術學類,0901
臺北市立大學,視覺藝術學系,藝術學群,美術學類,0901
華梵大學,佛教藝術學系,藝術學群,美術學類,0901
華梵大學,美術與文創學系,藝術學群,美術學類,0901
輔仁大學,應用美術學系,藝術學群,美術學類,0901
長榮大學,書畫藝術學系,藝術學群,美術學類,0901
長榮大學,美術學系,藝術學群,美術學類,0901
中國文化大學,音樂學系,藝術學群,音樂學類,0902
南華大學,民族音樂學系,藝術學群,音樂學類,0902
南華大學,音樂跨域設計與藝術管理學士學位學程,藝術學群,音樂學類,0902
國立中山大學,音樂學系,藝術學群,音樂學類,0902
國立嘉義大學,音樂學系,藝術學群,音樂學類,0902
國立屏東大學,音樂學系,藝術學群,音樂學類,0902
國立東華大學,音樂學系,藝術學群,音樂學類,0902
國立清華大學,音樂學系,藝術學群,音樂學類,0902
國立臺中教育大學,音樂學系,藝術學群,音樂學類,0902
國立臺北教育大學,音樂學系,藝術學群,音樂學類,0902
國立臺北藝術大學,傳統音樂學系,藝術學群,音樂學類,0902
國立臺北藝術大學,音樂學系,藝術學群,音樂學類,0902
國立臺北藝術大學,音樂與影像跨域學士學位學程,藝術學群,音樂學類,0902
國立臺南大學,音樂學系,藝術學群,音樂學類,0902
國立臺南藝術大學,中國音樂學系,藝術學群,音樂學類,0902
國立臺南藝術大學,應用音樂學系,藝術學群,音樂學類,0902
國立臺南藝術大學,音樂學系,藝術學群,音樂學類,0902
國立臺東大學,音樂學系,藝術學群,音樂學類,0902
國立臺灣師範大學,音樂學系,藝術學群,音樂學類,0902
國立臺灣藝術大學,中國音樂學系,藝術學群,音樂學類,0902
國立臺灣藝術大學,音樂學系,藝術學群,音樂學類,0902
國立高雄師範大學,音樂學系,藝術學群,音樂學類,0902
實踐大學,音樂學系,藝術學群,音樂學類,0902
東吳大學,音樂學系,藝術學群,音樂學類,0902
東海大學,音樂學系,藝術學群,音樂學類,0902
真理大學,音樂應用學系,藝術學群,音樂學類,0902
臺北市立大學,音樂學系,藝術學群,音樂學類,0902
輔仁大學,音樂學系,藝術學群,音樂學類,0902
中國文化大學,中國戲劇學系,藝術學群,表演藝術學類,0903
中國文化大學,戲劇學系,藝術學群,表演藝術學類,0903
國立中山大學,劇場藝術學系,藝術學群,表演藝術學類,0903
國立東華大學,原住民族樂舞與藝術學士學位學程,藝術學群,表演藝術學類,0903
國立臺北藝術大學,戲劇學系,藝術學群,表演藝術學類,0903
國立臺南大學,戲劇創作與應用學系,藝術學群,表演藝術學類,0903
國立臺灣大學,戲劇學系,藝術學群,表演藝術學類,0903
國立臺灣師範大學,表演藝術學系,藝術學群,表演藝術學類,0903
國立臺灣藝術大學,戲劇學系,藝術學群,表演藝術學類,0903
元智大學,藝術與設計學系,藝術學群,藝術與設計學類,0904
南華大學,視覺藝術與設計學系,藝術學群,藝術與設計學類,0904
南華大學,音樂跨域設計與藝術管理學士學位學程,藝術學群,藝術與設計學類,0904
國立嘉義大學,視覺藝術學系,藝術學群,藝術與設計學類,0904
國立屏東大學,視覺藝術學系,藝術學群,藝術與設計學類,0904
國立東華大學,藝術與設計學系,藝術學群,藝術與設計學類,0904
國立清華大學,藝術學院學士班,藝術學群,藝術與設計學類,0904
國立清華大學,藝術與設計學系,藝術學群,藝術與設計學類,0904
國立臺北教育大學,藝術與造形設計學系,藝術學群,藝術與設計學類,0904
國立臺北藝術大學,劇場設計學系,藝術學群,藝術與設計學類,0904
國立臺南大學,視覺藝術與設計學系,藝術學群,藝術與設計學類,0904
國立臺南藝術大學,材質創作與設計系,藝術學群,藝術與設計學類,0904
國立臺東大學,美術產業學系,藝術學群,藝術與設計學類,0904
國立臺灣海洋大學,海洋文創設計產業學士學位學程,藝術學群,藝術與設計學類,0904
國立臺灣藝術大學,雕塑學系,藝術學群,藝術與設計學類,0904
國立高雄師範大學,視覺設計學系,藝術學群,藝術與設計學類,0904
大葉大學,設計學系,藝術學群,藝術與設計學類,0904
大葉大學,造形藝術學系,藝術學群,藝術與設計學類,0904
玄奘大學,藝術與創意設計學系,藝術學群,藝術與設計學類,0904
玄奘大學,藝術設計學院學士班,藝術學群,藝術與設計學類,0904
義守大學,視覺藝術與設計學系,藝術學群,藝術與設計學類,0904
臺北市立大學,視覺藝術學系,藝術學群,藝術與設計學類,0904
逢甲大學,澳洲新南威爾斯大學設計雙學士學位學程,藝術學群,藝術與設計學類,0904
開南大學,電影與創意媒體學系,藝術學群,藝術與設計學類,0904
世新大學,社會心理學系,社會與心理學群,心理學類,1001
中原大學,心理學系,社會與心理學群,心理學類,1001
中山醫學大學,心理學系,社會與心理學群,心理學類,1001
亞洲大學,心理學系,社會與心理學群,心理學類,1001
佛光大學,心理學系,社會與心理學群,心理學類,1001
國立中正大學,心理學系,社會與心理學群,心理學類,1001
國立成功大學,心理學系,社會與心理學群,心理學類,1001
國立政治大學,心理學系,社會與心理學群,心理學類,1001
國立東華大學,諮商與臨床心理學系,社會與心理學群,心理學類,1001
國立臺灣大學,心理學系,社會與心理學群,心理學類,1001
東吳大學,心理學系,社會與心理學群,心理學類,1001
玄奘大學,應用心理學系,社會與心理學群,心理學類,1001
輔仁大學,心理學系,社會與心理學群,心理學類,1001
輔仁大學,臨床心理學系,社會與心理學群,心理學類,1001
銘傳大學,諮商臨床與工商心理學系,社會與心理學群,心理學類,1001
長榮大學,健康心理學系,社會與心理學群,心理學類,1001
高雄醫學大學,心理學系,社會與心理學群,心理學類,1001
元智大學,人文社會學院英語學士班,社會與心理學群,社會學學類,1002
元智大學,社會暨政策科學學系,社會與心理學群,社會學學類,1002
國立中央大學,客家語文暨社會科學學系,社會與心理學群,社會學學類,1002
國立中山大學,社會學系,社會與心理學群,社會學學類,1002
國立屏東大學,社會發展學系,社會與心理學群,社會學學類,1002
國立政治大學,社會學系,社會與心理學群,社會學學類,1002
國立東華大學,社會學系,社會與心理學群,社會學學類,1002
國立清華大學,人文社會學院學士班,社會與心理學群,社會學學類,1002
國立臺北大學,社會學系,社會與心理學群,社會學學類,1002
國立臺灣大學,社會學系,社會與心理學群,社會學學類,1002
東吳大學,社會學系,社會與心理學群,社會學學類,1002
東海大學,社會學系,社會與心理學群,社會學學類,1002
輔仁大學,社會學系,社會與心理學群,社會學學類,1002
中國文化大學,社會福利學系,社會與心理學群,社會工作學類,1003
中山醫學大學,醫學社會暨社會工作學系,社會與心理學群,社會工作學類,1003
亞洲大學,社會工作學系,社會與心理學群,社會工作學類,1003
佛光大學,社會工作學系,社會與心理學群,社會工作學類,1003
南華大學,生死學系,社會與心理學群,社會工作學類,1003
南華大學,社會工作學系,社會與心理學群,社會工作學類,1003
國立中正大學,社會福利學系,社會與心理學群,社會工作學類,1003
國立暨南國際大學,社會政策與社會工作學系,社會與心理學群,社會工作學類,1003
國立東華大學,民族發展與社會工作學系,社會與心理學群,社會工作學類,1003
國立臺北大學,社會工作學系,社會與心理學群,社會工作學類,1003
國立臺灣大學,社會工作學系,社會與心理學群,社會工作學類,1003
國立金門大學,社會工作學系,社會與心理學群,社會工作學類,1003
實踐大學,社會工作學系,社會與心理學群,社會工作學類,1003
慈濟大學,社會工作學系,社會與心理學群,社會工作學類,1003
東吳大學,社會工作學系,社會與心理學群,社會工作學類,1003
東海大學,社會工作學系,社會與心理學群,社會工作學類,1003
玄奘大學,社會工作學系,社會與心理學群,社會工作學類,1003
輔仁大學,社會工作學系,社會與心理學群,社會工作學類,1003
長榮大學,社會工作學系,社會與心理學群,社會工作學類,1003
靜宜大學,社會工作與兒童少年福利學系,社會與心理學群,社會工作學類,1003
高雄醫學大學,醫學社會學與社會工作學系,社會與心理學群,社會工作學類,1003
國立政治大學,民族學系,社會與心理學群,人類/民族學學類,1004
國立東華大學,族群關係與文化學系,社會與心理學群,人類/民族學學類,1004
國立東華大學,民族發展與社會工作學系,社會與心理學群,人類/民族學學類,1004
國立臺灣大學,人類學系,社會與心理學群,人類/民族學學類,1004
國立陽明交通大學,人文社會學系,社會與心理學群,人類/民族學學類,1004
慈濟大學,人類發展與心理學系,社會與心理學群,人類/民族學學類,1004
中國文化大學,家庭科學系,社會與心理學群,兒童與家庭學類,1005
國立臺灣師範大學,幼兒與家庭科學學系,社會與心理學群,兒童與家庭學類,1005
實踐大學,家庭研究與兒童發展學系,社會與心理學群,兒童與家庭學類,1005
慈濟大學,兒童發展與家庭教育學系,社會與心理學群,兒童與家庭學類,1005
輔仁大學,兒童與家庭學系,社會與心理學群,兒童與家庭學類,1005
靜宜大學,社會工作與兒童少年福利學系,社會與心理學群,兒童與家庭學類,1005
佛光大學,佛教學系,社會與心理學群,宗教學類,1006
南華大學,生死學系,社會與心理學群,宗教學類,1006
法鼓文理學院,佛教學系,社會與心理學群,宗教學類,1006
玄奘大學,宗教與文化學系,社會與心理學群,宗教學類,1006
真理大學,宗教文化與資訊管理學系,社會與心理學群,宗教學類,1006
輔仁大學,天主教研修學士學位學程,社會與心理學群,宗教學類,1006
輔仁大學,宗教學系,社會與心理學群,宗教學類,1006
長榮大學,神學系,社會與心理學群,宗教學類,1006
中國文化大學,心理輔導學系,社會與心理學群,輔導與諮商學類,1007
國立嘉義大學,輔導與諮商學系,社會與心理學群,輔導與諮商學類,1007
國立屏東大學,教育心理與輔導學系,社會與心理學群,輔導與諮商學類,1007
國立彰化師範大學,輔導與諮商學系,社會與心理學群,輔導與諮商學類,1007
國立暨南國際大學,諮商心理與人力資源發展學系,社會與心理學群,輔導與諮商學類,1007
國立清華大學,教育心理與諮商學系,社會與心理學群,輔導與諮商學類,1007
國立臺中教育大學,諮商與應用心理學系,社會與心理學群,輔導與諮商學類,1007
國立臺北教育大學,心理與諮商學系,社會與心理學群,輔導與諮商學類,1007
國立臺南大學,諮商與輔導學系,社會與心理學群,輔導與諮商學類,1007
國立臺灣師範大學,教育心理與輔導學系,社會與心理學群,輔導與諮商學類,1007
臺北市立大學,心理與諮商學系,社會與心理學群,輔導與諮商學類,1007
國立中正大學,犯罪防治學系,社會與心理學群,犯罪防治學類,1008
銘傳大學,犯罪防治學系,社會與心理學群,犯罪防治學類,1008
中國文化大學,勞動暨人力資源學系,社會與心理學群,勞工關係學類,1009
國立中正大學,勞工關係學系,社會與心理學群,勞工關係學類,1009
世新大學,資訊傳播學系,大眾傳播學群,資訊傳播學類,1101
中國文化大學,資訊傳播學系,大眾傳播學群,資訊傳播學類,1101
亞洲大學,資訊傳播學系,大眾傳播學群,資訊傳播學類,1101
元智大學,資訊傳播學系,大眾傳播學群,資訊傳播學類,1101
國立臺灣體育運動大學,運動資訊與傳播學系,大眾傳播學群,資訊傳播學類,1101
淡江大學,資訊傳播學系,大眾傳播學群,資訊傳播學類,1101
真理大學,人文與資訊學系,大眾傳播學群,資訊傳播學類,1101
真理大學,運動資訊傳播學系,大眾傳播學群,資訊傳播學類,1101
開南大學,資訊傳播學系,大眾傳播學群,資訊傳播學類,1101
靜宜大學,智慧媒體與創新科技應用學士學位學程,大眾傳播學群,資訊傳播學類,1101
世新大學,傳播管理學系,大眾傳播學群,大眾傳播學類,1102
世新大學,口語傳播暨社群媒體學系,大眾傳播學群,大眾傳播學類,1102
世新大學,圖文傳播學系,大眾傳播學群,大眾傳播學類,1102
中國文化大學,大眾傳播學系,大眾傳播學群,大眾傳播學類,1102
佛光大學,傳播學系,大眾傳播學群,大眾傳播學類,1102
南華大學,傳播學系,大眾傳播學群,大眾傳播學類,1102
國立中正大學,傳播學系,大眾傳播學群,大眾傳播學類,1102
國立屏東大學,科學傳播學系,大眾傳播學群,大眾傳播學類,1102
國立政治大學,傳播學院大一大二不分系,大眾傳播學群,大眾傳播學類,1102
國立東華大學,民族語言與傳播學系,大眾傳播學群,大眾傳播學類,1102
國立聯合大學,臺灣語文與傳播學系,大眾傳播學群,大眾傳播學類,1102
國立臺灣大學,生物產業傳播暨發展學系,大眾傳播學群,大眾傳播學類,1102
國立臺灣師範大學,圖文傳播學系,大眾傳播學群,大眾傳播學類,1102
國立臺灣藝術大學,圖文傳播藝術學系,大眾傳播學群,大眾傳播學類,1102
國立陽明交通大學,傳播與科技學系,大眾傳播學群,大眾傳播學類,1102
慈濟大學,傳播學系,大眾傳播學群,大眾傳播學類,1102
淡江大學,大眾傳播學系,大眾傳播學群,大眾傳播學類,1102
玄奘大學,大眾傳播學系,大眾傳播學群,大眾傳播學類,1102
義守大學,國際傳媒與娛樂管理英語學士學位學程,大眾傳播學群,大眾傳播學類,1102
義守大學,大眾傳播學系,大眾傳播學群,大眾傳播學類,1102
銘傳大學,傳播學院全媒體大一不分系,大眾傳播學群,大眾傳播學類,1102
銘傳大學,新媒體暨傳播管理學系,大眾傳播學群,大眾傳播學類,1102
銘傳大學,新聞與大眾傳播學士學位學程,大眾傳播學群,大眾傳播學類,1102
長榮大學,大眾傳播學系,大眾傳播學群,大眾傳播學類,1102
靜宜大學,大眾傳播學系,大眾傳播學群,大眾傳播學類,1102
世新大學,廣播電視電影學系,大眾傳播學群,廣播電視電影學類,1103
國立臺北藝術大學,電影創作學系,大眾傳播學群,廣播電視電影學類,1103
國立臺灣藝術大學,廣播電視學系,大眾傳播學群,廣播電視電影學類,1103
國立臺灣藝術大學,電影學系,大眾傳播學群,廣播電視電影學類,1103
義守大學,電影與電視學系,大眾傳播學群,廣播電視電影學類,1103
輔仁大學,影像傳播學系,大眾傳播學群,廣播電視電影學類,1103
銘傳大學,廣播電視學系,大眾傳播學群,廣播電視電影學類,1103
世新大學,新聞學系,大眾傳播學群,新聞學類,1104
中國文化大學,新聞學系,大眾傳播學群,新聞學類,1104
輔仁大學,新聞傳播學系,大眾傳播學群,新聞學類,1104
銘傳大學,影音新聞暨社群傳播學系,大眾傳播學群,新聞學類,1104
銘傳大學,新聞與大眾傳播學士學位學程,大眾傳播學群,新聞學類,1104
世新大學,公共關係暨廣告學系,大眾傳播學群,廣告學類,1105
中國文化大學,廣告學系,大眾傳播學群,廣告學類,1105
輔仁大學,廣告傳播學系,大眾傳播學群,廣告學類,1105
銘傳大學,廣告暨策略行銷學系,大眾傳播學群,廣告學類,1105
世新大學,英語暨傳播應用學系,外語學群,英語文學類,1201
中原大學,應用外國語文學系,外語學群,英語文學類,1201
中國文化大學,歐美語文學系,外語學群,英語文學類,1201
中山醫學大學,應用外國語言學系,外語學群,英語文學類,1201
佛光大學,語文學系,外語學群,英語文學類,1201
元智大學,應用外語學系,外語學群,英語文學類,1201
南華大學,外國語文學系,外語學群,英語文學類,1201
國立中央大學,英美語文學系,外語學群,英語文學類,1201
國立中山大學,外國語文學系,外語學群,英語文學類,1201
國立中正大學,外國語文學系,外語學群,英語文學類,1201
國立中興大學,外國語文學系,外語學群,英語文學類,1201
國立嘉義大學,外國語言學系,外語學群,英語文學類,1201
國立宜蘭大學,外國語文學系,外語學群,英語文學類,1201
國立屏東大學,應用英語學系,外語學群,英語文學類,1201
國立屏東大學,英語學系,外語學群,英語文學類,1201
國立彰化師範大學,英語學系,外語學群,英語文學類,1201
國立成功大學,外國語文學系,外語學群,英語文學類,1201
國立政治大學,英國語文學系,外語學群,英語文學類,1201
國立暨南國際大學,外國語文學系,外語學群,英語文學類,1201
國立東華大學,英美語文學系,外語學群,英語文學類,1201
國立清華大學,外國語文學系,外語學群,英語文學類,1201
國立臺中教育大學,英語學系,外語學群,英語文學類,1201
國立臺北大學,應用外語學系,外語學群,英語文學類,1201
國立臺南大學,英語學系,外語學群,英語文學類,1201
國立臺東大學,英美語文學系,外語學群,英語文學類,1201
國立臺灣大學,外國語文學系,外語學群,英語文學類,1201
國立臺灣師範大學,英語學系,外語學群,英語文學類,1201
國立金門大學,應用英語學系,外語學群,英語文學類,1201
國立陽明交通大學,外國語文學系,外語學群,英語文學類,1201
國立高雄大學,西洋語文學系,外語學群,英語文學類,1201
國立高雄師範大學,英語學系,外語學群,英語文學類,1201
大同大學,應用外語學系,外語學群,英語文學類,1201
實踐大學,應用外語學系,外語學群,英語文學類,1201
實踐大學,應用英語學系,外語學群,英語文學類,1201
康寧大學,應用外語學系,外語學群,英語文學類,1201
慈濟大學,外語暨新興科技應用學系,外語學群,英語文學類,1201
明道大學(112學年度起停招、113年停辦)(專案輔導至112/5/31),應用外語學系,外語學群,英語文學類,1201
東吳大學,英文學系,外語學群,英語文學類,1201
東海大學,外國語文學系,外語學群,英語文學類,1201
淡江大學,英文學系,外語學群,英語文學類,1201
華梵大學,外國語文學系,外語學群,英語文學類,1201
輔仁大學,國際溝通與科技創新學士學位學程,外語學群,英語文學類,1201
輔仁大學,英國語文學系,外語學群,英語文學類,1201
逢甲大學,外國語文學系,外語學群,英語文學類,1201
銘傳大學,應用英語學系,外語學群,英語文學類,1201
長榮大學,翻譯學系,外語學群,英語文學類,1201
開南大學,應用英語學系,外語學群,英語文學類,1201
靜宜大學,寰宇外語教育學士學位學程,外語學群,英語文學類,1201
靜宜大學,英國語文學系,外語學群,英語文學類,1201
中國文化大學,歐美語文學系,外語學群,歐語文學類,1202
國立中央大學,法國語文學系,外語學群,歐語文學類,1202
國立政治大學,歐洲語文學系,外語學群,歐語文學類,1202
大葉大學,歐洲文化與旅遊學士學位學程,外語學群,歐語文學類,1202
東吳大學,德國文化學系,外語學群,歐語文學類,1202
淡江大學,歐洲語文學系,外語學群,歐語文學類,1202
輔仁大學,國際溝通與科技創新學士學位學程,外語學群,歐語文學類,1202
輔仁大學,德語語文學系,外語學群,歐語文學類,1202
輔仁大學,法國語文學系,外語學群,歐語文學類,1202
輔仁大學,義大利語文學系,外語學群,歐語文學類,1202
輔仁大學,西班牙語文學系,外語學群,歐語文學類,1202
靜宜大學,西班牙語文學系,外語學群,歐語文學類,1202
世新大學,日本語文學系,外語學群,日語文學類,1203
中國文化大學,日本語文學系,外語學群,日語文學類,1203
中山醫學大學,應用外國語言學系,外語學群,日語文學類,1203
中華大學,應用日語學系,外語學群,日語文學類,1203
國立屏東大學,應用日語學系,外語學群,日語文學類,1203
國立政治大學,日本語文學系,外語學群,日語文學類,1203
國立臺灣大學,日本語文學系,外語學群,日語文學類,1203
國立高雄大學,東亞語文學系,外語學群,日語文學類,1203
大葉大學,應用日語學系,外語學群,日語文學類,1203
實踐大學,應用日文學系,外語學群,日語文學類,1203
明道大學(112學年度起停招、113年停辦)(專案輔導至112/5/31),應用外語學系,外語學群,日語文學類,1203
東吳大學,日本語文學系,外語學群,日語文學類,1203
東海大學,日本語言文化學系,外語學群,日語文學類,1203
淡江大學,日本語文學系,外語學群,日語文學類,1203
玄奘大學,應用日語學系,外語學群,日語文學類,1203
真理大學,應用日語學系,外語學群,日語文學類,1203
義守大學,應用日語學系,外語學群,日語文學類,1203
輔仁大學,國際溝通與科技創新學士學位學程,外語學群,日語文學類,1203
輔仁大學,日本語文學系,外語學群,日語文學類,1203
銘傳大學,應用日語學系,外語學群,日語文學類,1203
長榮大學,應用日語學系,外語學群,日語文學類,1203
開南大學,應用日語學系,外語學群,日語文學類,1203
靜宜大學,日本語文學系,外語學群,日語文學類,1203
中國文化大學,韓國語文學系,外語學群,東方語文學類,1204
國立政治大學,土耳其語文學系,外語學群,東方語文學類,1204
國立政治大學,斯拉夫語文學系,外語學群,東方語文學類,1204
國立政治大學,東南亞語文學系,外語學群,東方語文學類,1204
國立政治大學,阿拉伯語文學系,外語學群,東方語文學類,1204
國立政治大學,韓國語文學系,外語學群,東方語文學類,1204
國立高雄大學,東亞語文學系,外語學群,東方語文學類,1204
慈濟大學,東方語文學系,外語學群,東方語文學類,1204
國立嘉義大學,外國語言學系,外語學群,英語教育學類,1205
靜宜大學,寰宇外語教育學士學位學程,外語學群,英語教育學類,1205
國立臺灣大學,圖書資訊學系,文史哲學群,圖書資訊學類,1301
淡江大學,資訊與圖書館學系,文史哲學群,圖書資訊學類,1301
輔仁大學,圖書資訊學系,文史哲學群,圖書資訊學類,1301
佛光大學,佛教學系,文史哲學群,宗教學類,1302
南華大學,生死學系,文史哲學群,宗教學類,1302
法鼓文理學院,佛教學系,文史哲學群,宗教學類,1302
玄奘大學,宗教與文化學系,文史哲學群,宗教學類,1302
真理大學,宗教文化與資訊管理學系,文史哲學群,宗教學類,1302
輔仁大學,天主教研修學士學位學程,文史哲學群,宗教學類,1302
輔仁大學,宗教學系,文史哲學群,宗教學類,1302
長榮大學,神學系,文史哲學群,宗教學類,1302
國立中興大學,台灣人文創新學士學位學程,文史哲學群,文化與產業學類,1303
國立屏東大學,文化創意產業學系,文史哲學群,文化與產業學類,1303
國立東華大學,臺灣文化學系,文史哲學群,文化與產業學類,1303
國立東華大學,藝術創意產業學系,文史哲學群,文化與產業學類,1303
國立清華大學,環境與文化資源學系,文史哲學群,文化與產業學類,1303
國立聯合大學,文化創意與數位行銷學系,文史哲學群,文化與產業學類,1303
國立臺中教育大學,區域與社會發展學系,文史哲學群,文化與產業學類,1303
國立臺中教育大學,文化創意產業設計與營運學系,文史哲學群,文化與產業學類,1303
國立臺北教育大學,文化創意產業經營學系,文史哲學群,文化與產業學類,1303
輔仁大學,人文與社區創新學士學位學程,文史哲學群,文化與產業學類,1303
長榮大學,東南亞文化與產業學士學位學程,文史哲學群,文化與產業學類,1303
中國文化大學,中國文學系,文史哲學群,中國語文學類,1304
佛光大學,語文學系,文史哲學群,中國語文學類,1304
元智大學,中國語文學系,文史哲學群,中國語文學類,1304
南華大學,文學系,文史哲學群,中國語文學類,1304
國立中央大學,中國文學系,文史哲學群,中國語文學類,1304
國立中央大學,文學院學士班,文史哲學群,中國語文學類,1304
國立中山大學,中國文學系,文史哲學群,中國語文學類,1304
國立中正大學,中國文學系,文史哲學群,中國語文學類,1304
國立中興大學,中國文學系,文史哲學群,中國語文學類,1304
國立嘉義大學,中國文學系,文史哲學群,中國語文學類,1304
國立屏東大學,中國語文學系,文史哲學群,中國語文學類,1304
國立彰化師範大學,國文學系,文史哲學群,中國語文學類,1304
國立成功大學,中國文學系,文史哲學群,中國語文學類,1304
國立政治大學,中國文學系,文史哲學群,中國語文學類,1304
國立暨南國際大學,中國語文學系,文史哲學群,中國語文學類,1304
國立東華大學,中國語文學系,文史哲學群,中國語文學類,1304
國立東華大學,華文文學與創作學系,文史哲學群,中國語文學類,1304
國立清華大學,中國文學系,文史哲學群,中國語文學類,1304
國立聯合大學,華語文學系,文史哲學群,中國語文學類,1304
國立臺北大學,中國文學系,文史哲學群,中國語文學類,1304
國立臺北教育大學,語文與創作學系,文史哲學群,中國語文學類,1304
國立臺南大學,國語文學系,文史哲學群,中國語文學類,1304
國立臺東大學,華語文學系,文史哲學群,中國語文學類,1304
國立臺灣大學,中國文學系,文史哲學群,中國語文學類,1304
國立臺灣師範大學,國文學系,文史哲學群,中國語文學類,1304
國立金門大學,華語文學系,文史哲學群,中國語文學類,1304
國立高雄師範大學,國文學系,文史哲學群,中國語文學類,1304
實踐大學,應用中文學系,文史哲學群,中國語文學類,1304
明道大學(112學年度起停招、113年停辦)(專案輔導至112/5/31),中華文化與傳播學系,文史哲學群,中國語文學類,1304
東吳大學,中國文學系,文史哲學群,中國語文學類,1304
東海大學,中國文學系,文史哲學群,中國語文學類,1304
淡江大學,中國文學學系,文史哲學群,中國語文學類,1304
臺北市立大學,中國語文學系,文史哲學群,中國語文學類,1304
華梵大學,中國文學系,文史哲學群,中國語文學類,1304
輔仁大學,中國文學系,文史哲學群,中國語文學類,1304
逢甲大學,中國文學系,文史哲學群,中國語文學類,1304
靜宜大學,中國文學系,文史哲學群,中國語文學類,1304
中國文化大學,史學系(115學年度併入哲學與歷史學系),文史哲學群,歷史學類,1305
中國文化大學,哲學與歷史學系,文史哲學群,歷史學類,1305
佛光大學,歷史學系,文史哲學群,歷史學類,1305
國立中央大學,文學院學士班,文史哲學群,歷史學類,1305
國立中正大學,歷史學系,文史哲學群,歷史學類,1305
國立中興大學,歷史學系,文史哲學群,歷史學類,1305
國立成功大學,歷史學系,文史哲學群,歷史學類,1305
國立政治大學,歷史學系,文史哲學群,歷史學類,1305
國立暨南國際大學,歷史學系,文史哲學群,歷史學類,1305
國立東華大學,歷史學系,文史哲學群,歷史學類,1305
國立臺北大學,歷史學系,文史哲學群,歷史學類,1305
國立臺南藝術大學,藝術史與文化資產學系,文史哲學群,歷史學類,1305
國立臺灣大學,歷史學系,文史哲學群,歷史學類,1305
國立臺灣師範大學,歷史學系,文史哲學群,歷史學類,1305
東吳大學,歷史學系,文史哲學群,歷史學類,1305
東海大學,歷史學系,文史哲學群,歷史學類,1305
淡江大學,歷史學系,文史哲學群,歷史學類,1305
輔仁大學,歷史學系,文史哲學群,歷史學類,1305
中國文化大學,哲學系(115學年度併入哲學與歷史學系),文史哲學群,哲學學類,1306
中國文化大學,哲學與歷史學系,文史哲學群,哲學學類,1306
國立中央大學,文學院學士班,文史哲學群,哲學學類,1306
國立中正大學,哲學系,文史哲學群,哲學學類,1306
國立政治大學,哲學系,文史哲學群,哲學學類,1306
國立臺灣大學,哲學系,文史哲學群,哲學學類,1306
東吳大學,哲學系,文史哲學群,哲學學類,1306
東海大學,哲學系,文史哲學群,哲學學類,1306
華梵大學,哲學系,文史哲學群,哲學學類,1306
輔仁大學,哲學系,文史哲學群,哲學學類,1306
國立成功大學,台灣文學系,文史哲學群,臺灣語文學類,1307
國立聯合大學,臺灣語文與傳播學系,文史哲學群,臺灣語文學類,1307
